,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18584.077672047428,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,18581.687108046925,2.3905640005047184,0.0,0.02141846159241706,0.008176695381228576,11550,5000,0.21378211115566628,1584768.094897497,7413006.10388089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800387.9267159075,2655029.8386265077,1854641.9119106003,0.3014609911615765
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,18580.87764826505,0.8094597818757342,0.0,0.008374582073933648,0.002034847135341105,11550,5000,0.28029072526620524,2488234.725640904,8877335.21427693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256684.2048691434,3705353.571058656,2448669.366189513,0.3391536545080896
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,18580.068977039136,0.8086712259142511,0.0,0.00835921100662605,0.002036607612887493,11550,5000,0.2805049035262086,2488308.6109899525,8870820.366095528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256721.5207019963,3702015.858483984,2445294.3377819876,0.3394695130281364
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,18579.26093901859,0.808038020546421,0.0,0.008345040557728417,0.0020390371544478474,11550,5000,0.2807151449558125,2488200.31559008,8863790.786855295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256666.826055596,3698478.749727277,2441811.923671681,0.3397793825767585
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,18578.453485189617,0.8074538289725661,0.0,0.00833179586867752,0.002041326496073355,11550,5000,0.28092822135451995,2488274.367537433,8857331.440536663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256704.2260290065,3695167.317518869,2438463.091489862,0.3400939979283061
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,18577.646820565456,0.8066646241595277,0.0,0.008316450798631896,0.002043099118385822,11550,5000,0.2811407210006227,2488348.4818761395,8850900.264535595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256741.6575132017,3691867.462604146,2435125.8050909443,0.34040811872123095
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,18576.84143041024,0.8053901552175099,0.0,0.008290406847075408,0.002047421978185502,11550,5000,0.2813054740859504,2485871.2320699953,8836910.266845569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255490.5212474724,3685597.8783810115,2430107.3571335394,0.3406477219373094
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,18576.036128565567,0.8053018446720912,0.0,0.00827456834622257,0.002056116061084191,11550,5000,0.281452877644149,2482483.1643134714,8820244.387240425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253779.3759158948,3678275.2354092095,2424495.8594933148,0.34086067400456815
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,18575.230714297497,0.805414268071702,0.0,0.008260812800691271,0.002065340585783001,11550,5000,0.28159978668311453,2479095.3927741633,8803612.467092883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252068.3801889713,3670963.074152133,2418894.6939631617,0.34107354252757127
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,18574.424629973444,0.8060843240512965,0.0,0.008252376735842813,0.002076291848566809,11550,5000,0.2817428492783904,2475525.66763815,8786472.03994193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250265.4887061364,3663447.7133737137,2413182.224667577,0.3412811063583467
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.7474962595334145,0.8,18574.123733242894,0.30089673054981,5.991040638523714,0.0007924696569263489,0.009550346230237988,11550,5000,0.41260278047769305,2472138.36867645,5991569.823679615,982410.5176154618,1022918.0733188898,1033250.5791099897,1087632.1885368314,49120.52588077314,40507.55570342801,10332.505791099906,54381.60942684162,315264.7399200841,1437375.6429525001,1122110.903032416,0.21933357606679746
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.730408413490476,0.73,18571.509813760873,2.6139194820225335,49.7335885559799,0.0072559389278733614,0.08104504682585421,11550,5000,0.3762776469875076,2227680.2396029215,5920309.796337385,865027.3203468653,900694.8358463821,909792.763481194,957676.5931380991,43251.3660173433,35667.5154995167,9097.92763481195,47883.82965690499,303315.0757729637,1370744.54909128,1067429.4733183163,0.22127760856247292
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.7129930241047643,0.73,18568.79130712214,2.7185066387336345,48.92915367971652,0.008064074960431817,0.08127022269373083,11550,5000,0.37363714136201925,2202953.7476852275,5895970.993822513,835029.5877325968,869460.2121330661,878242.6385182487,924465.935282367,41751.47938662988,34430.624400469394,8782.426385182494,46223.29676411839,319324.7945253603,1391423.3129523443,1072098.518426984,0.22949507281706513
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.6952385722678942,0.73,18565.965599189352,2.8257079327896526,48.09357865329224,0.008907713884452231,0.081301943607056,11550,5000,0.37101621099855636,2178221.859319377,5870961.415558882,805095.0853566836,838291.4258191207,846759.0159789098,891325.2799777999,40254.754267834214,33196.340462437154,8467.590159789106,44566.263998890034,335271.7190724523,1411921.7544030533,1076650.035330601,0.23745771890468667
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.6771305338866849,0.73,18563.02982703622,2.9357721531324397,47.22725614789279,0.009785357568654373,0.08115161064965087,11550,5000,0.3684399277315069,2153302.551618474,5844378.932751418,775155.1868139171,807117.0208391474,815269.7180193408,858178.6505466745,38757.75934069589,31961.83402523021,8152.697180193415,42908.93252733376,351129.1137482303,1432038.7592465568,1080909.6454983265,0.24519525849493834
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.658654384867955,0.73,18559.98067576803,3.049151268187179,46.333898041307584,0.01070217768042992,0.08079208908261652,11550,5000,0.365921958952002,2128560.2120784502,5816978.620727305,745340.519479498,776073.0107033507,783912.1320235865,825170.6652879858,37267.02597397494,30732.491223852663,7839.121320235872,41258.533264399324,366956.9166351085,1451901.3184176127,1084944.4017825043,0.25274232620371523
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.6397956011185237,0.73,18556.814886935383,3.1657888326466086,45.401298959921625,0.01165737192926621,0.08021239822101915,11550,5000,0.36343820543982447,2103630.6657473445,5788138.490287722,715520.2798103045,745023.1984697048,752548.6853229342,792156.5108662465,35776.01399051526,29502.91865940029,7525.4868532293485,39607.82554331236,382695.4643556374,1471388.9015677779,1088693.4372121405,0.26009130825159277
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.6205366535604137,0.73,18553.52804711864,3.286839816740976,44.4398806814206,0.01266114109699101,0.07938114544268814,11550,5000,0.3609899183703273,2078878.1725578383,5758826.124404915,685816.110770244,714094.2427845106,721307.3159439501,759270.8588883686,34290.805538512235,28278.132014266597,7213.073159439507,37963.54294441846,398413.16575707536,1490693.2816900476,1092280.1159329722,0.26726702981137834
19,climb,39.287,2252,3254.941,83.34,6.076,16.0,0.6008605139464472,0.73,18550.115854138272,3.4121929803696798,43.43550449502986,0.013713180519230084,0.07827724484776627,11550,5000,0.3585475538839632,2053938.5904275738,5728497.010168672,656103.4540450576,683156.4494430005,690057.0196393945,726375.8101467311,32805.17270225291,27052.9953979428,6900.570196393951,36318.790507336584,414044.4410953639,1509703.1580457885,1095658.7169504245,0.27425553088947446
20,climb,40.157,2496,3327.873,83.34,5.942,16.0,0.5807486515370484,0.73,18546.572845093182,3.5430090450917797,42.393967939437864,0.014827136837582555,0.07683667434731638,11550,5000,0.3560987712006991,2029175.9797768225,5698351.535824785,626497.1897856239,652329.4354285963,658918.6216450469,693598.5491000493,31324.859489281225,25832.245642972393,6589.186216450475,34679.92745500249,429664.0231262949,1528625.2612248745,1098961.2380985797,0.2810787143357874
21,climb,41.067,2740,3404.118,83.34,5.807,16.0,0.5601810331002433,0.73,18542.89321601768,3.679629075499906,41.30503648968502,0.016006185323966794,0.07502943976679133,11550,5000,0.3536064080182211,2004226.2603178686,5667957.974943125,596879.0734032434,621490.0805947974,627767.7581765631,660808.1665016453,29843.9536701622,24611.007191553956,6277.677581765636,33040.408325082295,445200.36527594336,1547278.9069072935,1102078.54163135,0.2877311668171134
22,climb,42.019,2984,3483.91,83.34,5.672,16.0,0.5391366237424593,0.73,18539.07036838725,3.8228476304332255,40.16842166499766,0.01726087665175204,0.07278748355547048,11550,5000,0.3510605075880904,1979271.342383409,5637977.783322032,567303.3859663989,590694.904171594,596661.5193652464,628064.7572265752,28365.16929831997,23391.5182051951,5966.615193652469,31403.237861328787,460693.7744346528,1565752.075177249,1105058.3007425962,0.2942316230891794
