,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19098.8498551313,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19096.40744009824,2.442415033059363,0.0,0.022250332961455493,0.008114167219443308,11550,5000,0.21504269257418718,1628665.5939441728,7573684.901579729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822558.3807798853,2707154.8419407913,1884596.4611609061,0.30384607782175604
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19095.5792781659,0.8281619323403511,0.0,0.008727293020439992,0.0019776606041797813,11550,5000,0.2815453185846856,2557159.845128513,9082586.980963593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291494.8712770268,3785920.358446364,2494425.487169337,0.34113101940871793
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19094.751908891994,0.8273692739052537,0.0,0.008711536891468826,0.0019793944619462055,11550,5000,0.28175560409955547,2557236.2753348295,9076079.545985734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291533.472391328,3782571.73315899,2491038.260767662,0.341443219984281
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19093.9251736392,0.8267352527940551,0.0,0.008697023769933391,0.001981800241308636,11550,5000,0.28196208181110605,2557125.475935162,9069040.27488437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291477.5130985668,3779017.440614499,2487539.927515932,0.34174955088023146
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19093.09902193649,0.8261517027096322,0.0,0.008683483023042664,0.001984048791819649,11550,5000,0.2821713299057354,2557202.0728481035,9062586.45661267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291516.1984081331,3775694.5659847367,2484178.3675766033,0.3420605602061706
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19092.27366339677,0.8253585397215082,0.0,0.008667755593997224,0.001985794624979034,11550,5000,0.2823799987801141,2557278.731699641,9056160.998467045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291554.9149998187,3772383.595090248,2480828.6800904297,0.3423710453732159
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19091.449598687763,0.8240647090062686,0.0,0.008640771327923461,0.0019903157828886618,11550,5000,0.2825423975434853,2554733.347719066,9041946.872153493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290269.3675348817,3766021.5044018375,2475752.1368669556,0.342608072212752
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19090.62561573158,0.823982956183816,0.0,0.008624383790649727,0.0019991927939180002,11550,5000,0.2826880901178818,2551251.911613853,9024971.340497483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288511.066471643,3758577.7589085978,2470066.6924369545,0.3428187865523358
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19089.801509021097,0.8241067104832097,0.0,0.008610168939194255,0.002008586264154836,11550,5000,0.2828333449012854,2547770.7774457904,9008028.308454981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286752.9179019143,3751145.4124665456,2464392.494564631,0.3430293354199289
