,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19873.53527596523,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19871.014714531484,2.5205614337450286,0.0,0.023533538076353028,0.008000686518158726,11550,5000,0.21683202585352995,1694727.3463854282,7815853.491726433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855922.9022148628,2785581.0436018487,1929658.141386986,0.307269071987985
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19870.15835401069,0.8563605207938171,0.0,0.009272696522391329,0.0018825387716448936,11550,5000,0.28331681088357213,2660885.879679174,9391909.613060886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343881.7574137244,3907220.6689818,2563338.911568075,0.34394826176120036
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19869.302785714353,0.8555682963371968,0.0,0.00925648466413223,0.001884193527554052,11550,5000,0.2835189372676305,2660966.132492422,9385496.990561081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343922.289137587,3903871.25270263,2559948.963565043,0.3442537425400995
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19868.44784605342,0.8549396609356879,0.0,0.009241580737537742,0.0018865235897623056,11550,5000,0.2837173054708166,2660851.5567442053,9378531.042823197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343864.4225980835,3900307.889362872,2556443.4667647886,0.34455342006797524
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19867.593482346187,0.8543637072339937,0.0,0.0092277216397144,0.0018886692175275376,11550,5000,0.28391832704568803,2660931.9746547733,9372174.041538985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343905.037704431,3896986.7610441837,2553081.7233397528,0.34485748094877705
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19866.739911592224,0.8535707539617763,0.0,0.0092115334568937,0.001890336895737665,11550,5000,0.2841188713943358,2661012.452933127,9365841.97971081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343945.6832995592,3893679.459558565,2549733.7762590055,0.3451608426575323
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19865.887659472755,0.8522521194680074,0.0,0.009183185723917174,0.0018951429801839937,11550,5000,0.2842750991218139,2658364.5226032306,9351380.16243942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342608.3447491063,3887189.8255106984,2544581.480761592,0.345393048710379
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19865.035475675893,0.8521837968615508,0.0,0.009166021237605107,0.001904276006277379,11550,5000,0.2844156013241701,2654742.5644734474,9334025.813329542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340779.0729663875,3879572.305939551,2538793.2329731635,0.3455997123481061
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19864.18314836648,0.8523273094158054,0.0,0.009151151100535916,0.0019139052120375573,11550,5000,0.2845561319493395,2651120.916443129,9316688.761130325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338949.9577995602,3871967.9968830985,2533018.0390835386,0.34580604976007123
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19863.33008879021,0.8530595762683669,0.0,0.009142140748060372,0.00192519553375404,11550,5000,0.28469357405802115,2647304.6826059925,9298786.217304878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337022.5669727235,3864148.435795764,2527125.8688230407,0.34600704118587605
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.5373473792002683,0.8,19862.86174048029,0.4683483099225816,4.605587808141097,0.0031747746260094236,0.0022862041578395357,11550,5000,0.3679621249071628,2643683.5283147013,7184662.087114823,755224.037945148,786364.054503486,794307.125761097,836112.7639590495,37761.20189725743,31140.016558338022,7943.071257610976,41805.63819795251,617730.8651211506,2183637.7916095746,1565906.926488424,0.28289071909944224
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.5300713534001549,0.73,19858.895724088783,3.966016391508346,38.5968488906805,0.02660815279495374,0.01966582279329487,11550,5000,0.3382431004599894,2382244.526671271,7042995.181369754,671323.5408733397,699004.1033666595,706064.7508754137,743226.053553067,33566.17704366702,27680.562493319692,7060.647508754143,37161.30267765339,565396.4375194539,2012518.6330118785,1447122.1954924248,0.2809397280825657
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.5226558592430183,0.73,19854.879477726456,4.016246362325913,38.35359958182206,0.026750703261741032,0.020172837701714588,11550,5000,0.3384301192120285,2355663.5512668733,6960561.183950167,654546.1762226727,681534.9606650069,688419.1521868757,724651.7391440797,32727.308811133662,26988.78444233425,6884.191521868763,36232.58695720402,567910.1988848615,1996352.5499021376,1428442.3510172763,0.28447390162258707
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.5150959918783822,0.73,19850.81046509807,4.069012628383178,38.100004380805345,0.026909439783134863,0.020701231497316494,11550,5000,0.3385721040534548,2329087.110583626,6879146.517682103,637800.86942968,664099.1976568929,670807.2703604979,706112.9161689451,31890.04347148403,26298.32822721294,6708.072703604985,35305.64580844729,570395.7955486858,1980449.440854595,1410053.6453059092,0.28801330838446
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.5073855669295589,0.73,19846.685942920787,4.124522177282689,37.837211871248,0.02708331296342234,0.02125419404224546,11550,5000,0.3386750703678868,2302320.372071397,6798021.388378231,621033.5604661981,646640.5252667619,653172.2477442039,687549.7344675831,31051.678023309934,25606.96480056375,6531.722477442045,34377.48672337919,572806.1842598375,1964640.3593982272,1391834.1751383897,0.29155778131081916
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.499518400019861,0.73,19842.502648024903,4.183294895884692,37.56919387564318,0.027277950806727513,0.02183332871253389,11550,5000,0.33874288913606027,2275752.7425932437,6718230.302626838,604348.9467416203,629267.9578734072,635624.1998721284,669078.1051285563,30217.44733708104,24919.011131786905,6356.24199872129,33453.90525642784,575238.5726122507,1949171.24782357,1373932.6752113195,0.29511956594606953
