,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19168.623260037395,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19166.17381400338,2.449446034013107,0.0,0.022364335485379583,0.008104904218237037,11550,5000,0.21520918762652616,1634615.5618639616,7595472.943751231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825563.4150828089,2714218.907774069,1888655.4926912598,0.30416242872608
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19165.343116208158,0.8306977952249164,0.0,0.008775671465793961,0.0019695442362394934,11550,5000,0.28171055524952054,2566502.113848432,9110422.261513043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296213.1888123394,3796839.231984113,2500626.043171773,0.34139269787701226
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19164.51321123139,0.8299049767673735,0.0,0.00875987048562718,0.0019712725831821753,11550,5000,0.2819201534113569,2566578.8888659226,9103921.297605716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296251.9640736983,3793489.4800220523,2497237.5159483543,0.3417043782249168
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19163.683939970422,0.829271260967803,0.0,0.008745318675677289,0.001973673137530361,11550,5000,0.2821259513154952,2566467.7498907307,9096886.471888956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296195.8332781468,3789933.270344641,2493737.4370664945,0.34201019934060106
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19162.855251742632,0.8286882277896831,0.0,0.008731745900697826,0.001975914048155069,11550,5000,0.2823345081321916,2566544.691520759,9090439.239963822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296234.692687252,3786609.3583571417,2490374.6656698897,0.34232068059157716
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19162.027356796443,0.8278949461877416,0.0,0.008715974370670523,0.0019776542609804383,11550,5000,0.282542491020413,2566621.6949703936,9084020.197107136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296273.5833183806,3783297.4792515156,2487023.895933135,0.34263062590965865
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19161.200757993112,0.8265988033307773,0.0,0.008688867259599104,0.0019822013681969224,11550,5000,0.28270441594307644,2564067.0755817858,9069780.77094512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294983.3715059524,3776923.1751397923,2481939.80363384,0.3428672788553668
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19160.37423980905,0.8265181840615297,0.0,0.008672409146489363,0.0019911021138095167,11550,5000,0.2828497448169738,2560572.9837302044,9052767.522866596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293218.6786516183,3769463.262228031,2476244.583576413,0.34307767145798646
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19159.547596154123,0.8266436549264972,0.0,0.008658134797009928,0.0020005175374195805,11550,5000,0.28299467667638256,2557079.1945594335,9035785.494592788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291454.1386663807,3762014.930378897,2470560.7917125165,0.3432878823094702
