,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19657.311682171527,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19654.812953752455,2.498728419070942,0.0,0.023171462484256018,0.008034720295731261,11550,5000,0.21634575047397853,1676288.7529370298,7748193.571006375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846610.4812813282,2763692.1015474317,1917081.6202661032,0.3063331406589391
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19653.964475770827,0.8484779816280255,0.0,0.009118589993136942,0.0019102061907656858,11550,5000,0.28283620948553395,2631934.7556080925,9305508.514611552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329259.9775798446,3873340.469384089,2544080.4918042445,0.3431818060112888
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19653.11679017278,0.8476855980484722,0.0,0.009102504623279382,0.0019118855560238362,11550,5000,0.2830405136039749,2632013.9430936724,9299071.392925529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329299.9712594305,3869988.203410548,2540688.2321511176,0.343489411695866
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19652.269734661684,0.8470555110959553,0.0,0.009087710661809339,0.0019142390753449318,11550,5000,0.2832410415465942,2631900.4229783705,9292087.08105041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329242.637867864,3866424.2282080995,2537181.5903402353,0.3437912032958431
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19651.42325710858,0.8464775531039412,0.0,0.009073942282395428,0.0019164157159215632,11550,5000,0.2834442491599809,2631979.776008969,9285705.332915165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329282.715156045,3863099.2810744904,2533816.5659184456,0.3440974767768111
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19650.577572375394,0.845684733187736,0.0,0.009057886477246728,0.0019181069452801167,11550,5000,0.28364694846987637,2632059.189830489,9279349.571814684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329322.8231467116,3859787.5820362945,2530464.7588895834,0.34440310377013167
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19649.733199141836,0.8443732335577046,0.0,0.009029926968510984,0.0019228328567641156,11550,5000,0.2838049118197675,2629439.8829162912,9264955.514886005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327999.9408668138,3853331.5425282842,2525331.6016614707,0.3446368230218451
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19648.888897847955,0.8443012938807448,0.0,0.009012983959295505,0.0019318950347578315,11550,5000,0.28394697124875784,2625857.1476132725,9247702.611741662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326190.4785925618,3845761.1263682903,2519570.6477757287,0.3448447355452203
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19648.04445846211,0.8444393858449742,0.0,0.008998300286108794,0.0019414594015111676,11550,5000,0.2840889704606504,2622274.720109933,9230470.003315909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324381.1717726935,3838203.5521607036,2513822.3803880103,0.3450523542523266
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19647.199297317486,0.845161144624178,0.0,0.008989386566682737,0.001952696616068026,11550,5000,0.2842277230704707,2618499.8250589953,9212682.692496436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322474.6591207047,3830432.968365232,2507958.309244527,0.34525461482885994
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.2282383549192181,0.8,19646.516125850558,0.6831714669272504,1.9349384329864348,0.006124675609270347,0.0023386877166486635,11550,5000,0.3147342270055513,2614917.887768833,8308336.569072008,317291.09885868954,330373.90551716945,333711.0156739085,351274.75334095635,15864.554942934492,13082.8066584799,3337.1101567390883,17563.737667047833,1019239.0559674939,3125237.798974487,2105998.743006993,0.3261316807002482
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.23117099327647095,0.73,19640.797756459822,5.718369390736744,16.649246518075973,0.05026145602586144,0.020283656178706425,11550,5000,0.2908317051044473,2356297.2002963074,8101926.849584998,289584.0320292743,301524.3981979116,304570.0991898097,320600.104410326,14479.201601463728,11940.36616863729,3045.7009918981,16030.005220516314,914944.2606309305,2830157.5025621797,1915213.2419312492,0.3232838666408563
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.23415984504811588,0.73,19635.081880725174,5.71587573464937,16.994436024939596,0.049371414482450277,0.02090972694445561,11550,5000,0.2925183598659883,2329792.755625113,7964603.509647951,290028.6606333861,301987.36009307177,305037.7374677493,321092.35522920976,14501.433031669318,11958.699459685633,3050.3773746774955,16054.617761460502,901135.7802897543,2773835.759632036,1872699.9793422818,0.3248699124166222
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.23720688715851226,0.73,19629.36757888664,5.714301838537394,17.35120380367116,0.04850124326087968,0.021548865018556677,11550,5000,0.29420530602996925,2303303.6375241587,7828899.038583391,290462.2466974928,302438.82413316617,305493.7617506729,321572.380790182,14523.112334874651,11976.577435673371,3054.9376175067314,16078.619039509113,887345.5310536237,2718180.2425241983,1830834.7114705746,0.32644837791536707
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.2403146122514175,0.73,19623.653668918785,5.713909967851701,17.721042264718573,0.04764918156243644,0.02220507761630842,11550,5000,0.2958951714288078,2276637.1653795964,7694066.633079053,290860.80682369164,302853.81801717164,305912.94749209256,322013.62893904484,14543.040341184595,11993.011193479988,3059.1294749209283,16100.681446952256,873498.9837092083,2662963.611983991,1789464.6282747828,0.32801761908358346
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.2434855129705891,0.73,19617.93849402729,5.715174891495767,18.10695347734878,0.04682291830274762,0.022877824839511843,11550,5000,0.29759844456321594,2250178.3816794557,7561122.790752599,291273.70416722615,303283.7402824096,306347.21240647434,322470.7499015519,14563.685208361321,12010.03611518341,3063.472124064746,16123.537495077611,859743.7091620725,2608508.586382761,1748764.8772206886,0.32959205641499756
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.24672208195978443,0.73,19612.221251306728,5.717242720562141,18.505929304253815,0.04601067486564294,0.023567416153041604,11550,5000,0.29929930114478825,2223542.0249473583,7429158.759952144,291651.73722492676,303677.3607090033,306744.808796973,322889.27241786633,14582.586861246351,12025.623484076521,3067.448087969733,16144.463620893332,845931.8723370057,2554486.1363689792,1708554.2640319734,0.33115539767204916
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.2500273275821591,0.73,19606.49981010876,5.721441197969831,18.924145234421296,0.04522643689180841,0.024277209611895636,11550,5000,0.3010131493673731,2197112.9702555244,7299059.774873974,292045.871530616,304087.74628344027,307159.3396802427,323325.62071604497,14602.293576530814,12041.874752824226,3071.5933968024297,16166.281035802263,832209.4373264826,2501254.6616045707,1669045.2242780882,0.33271679613487054
