,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19950.129858656106,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19947.60155819759,2.5283004585152633,0.0,0.02366254473059896,0.007988189263259641,11550,5000,0.21700183458148606,1701258.9942311032,7839836.918946719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859221.714258133,2793334.867474253,1934113.1532161199,0.30759710347046415
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19946.7424027905,0.8591554070900153,0.0,0.009327644350816202,0.0018725280568922754,11550,5000,0.2834845616258739,2671141.463191541,9422528.859672984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349061.3450462327,3919229.5953277727,2570168.2502815397,0.34421595168971164
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19945.88403968622,0.8583631042777105,0.0,0.009311385027075637,0.0018741741299009196,11550,5000,0.28368600106480324,2671222.093036948,9416122.34305052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349102.0671903777,3915881.875323236,2566779.808132858,0.3445206239983979
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19945.026304862484,0.8577348237378867,0.0,0.00929643902882888,0.0018764959926369255,11550,5000,0.2838836925279981,2671107.1430144478,9409160.206520172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349044.0116234585,3912319.4169968893,2563275.405373431,0.34481949652745625
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19944.16914546217,0.8571594003149742,0.0,0.009282544327811407,0.0018786307876622092,11550,5000,0.2840840298852418,2671187.9378378917,9402809.228371413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349084.8170898443,3909000.348080704,2559915.53099086,0.3451227160294925
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19943.312779252872,0.8563662092973693,0.0,0.009266305490459094,0.001880290373272863,11550,5000,0.28428389862001957,2671268.7929032547,9396482.902725821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349125.6529814417,3905695.297253862,2556569.64427242,0.34542521889253036
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19942.45773434843,0.8550449044425482,0.0,0.009237816762074485,0.0018851253656175513,11550,5000,0.28443957038768186,2668610.7228197176,9381995.336241325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347783.1933432918,3899194.187146616,2551410.993803324,0.3456568533534831
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19941.602756589946,0.854977758484789,0.0,0.009220571388068317,0.0018942836703703546,11550,5000,0.2845795544810191,2664974.870244111,9364604.126618166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345946.9041636924,3891560.272742899,2545613.368579207,0.3458630497363529
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19940.747633480107,0.8551231098378096,0.0,0.009205633291798927,0.0019039358981445078,11550,5000,0.28471957920540775,2661339.3285972364,9347229.776134374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344110.7720188063,3883939.644687201,2539828.872668395,0.3460689132637272
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19939.89177443524,0.8558590448647139,0.0,0.009196587498778786,0.0019152448793013424,11550,5000,0.28485655108462,2657508.4507875843,9329286.760893697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342175.9852462546,3876102.8970801434,2533926.9118338893,0.34626944146846866
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.7490744363890576,0.8,19939.578671003335,0.31310343190462275,6.445040414223027,0.0009294378320223595,0.009217126336145994,11550,5000,0.4193503581954932,2653873.4041479584,6328534.964338275,1056857.376108475,1100434.5857022854,1111550.086567965,1170052.7227031211,52842.8688054238,43577.20959381047,11115.500865679662,58502.636135156106,336325.59580197826,1491576.866287456,1155251.2704854778,0.22548324756409957
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.7425675956641431,0.73,19936.923776520103,2.6548944832331784,54.27847864408957,0.007717702131501514,0.0798813574578943,11550,5000,0.3850153254293269,2391445.541622157,6211299.6124387495,944077.6002148325,983004.581648097,992933.9208566637,1045193.6009017513,47203.88001074167,38926.98143326461,9929.339208566646,52259.68004508761,310927.05839295837,1389740.6707856522,1078813.6123926938,0.22373027207815985
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.7359360304797165,0.73,19934.22659861887,2.697177901233346,54.21674313103662,0.007820492936318557,0.08191568895863273,11550,5000,0.38495167766277616,2364919.2441131696,6143418.463511352,925268.0919286219,963419.5042988566,973151.0144432895,1024369.4888876732,46263.40459643114,38151.41237023469,9731.510144432903,51218.474444383704,315398.9713108242,1381692.080887464,1066293.10957664,0.22827008685483868
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.7291753545015747,0.73,19931.485480271698,2.741118347171467,54.150313101337616,0.007929220181953323,0.08402211489950018,11550,5000,0.3848566887339862,2338394.9664555173,6076014.877506316,906485.9003880381,943862.870041689,953396.8384259485,1003575.6193957353,45324.29501940195,37376.969653650856,9533.968384259493,50178.780969786814,319845.9534472817,1373930.945753443,1054084.9923061614,0.2327962365473055
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.7222800371344182,0.73,19928.69859402554,2.7868862461571675,54.08141601650909,0.008042015466663353,0.08622442892029561,11550,5000,0.38474619299868906,2311677.1553260647,6008317.164385669,887654.578198669,924255.079340555,933590.9892328839,982727.3570872463,44382.72890993349,36600.50114188595,9335.909892328847,49136.367854362354,324241.8655224083,1366237.0089338806,1041995.1434114723,0.2373247565409056
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.7152445477829478,0.73,19925.863873867595,2.8347201579445835,54.0164307067316,0.008161705385741236,0.08851621215440564,11550,5000,0.384633921028152,2285156.8575278865,5941121.4991634395,868923.9676638145,904752.1529194237,913891.0635549733,961990.5932157615,43446.198383190764,35828.18525560915,9138.910635549742,48099.52966078812,328641.8557334603,1358696.2105314392,1030054.3547979789,0.24188030641883929
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.7080633558518636,0.73,19922.979518895496,2.884354972098313,53.943458499793934,0.00828544362165529,0.09090655542391113,11550,5000,0.38450009798329005,2258442.9918777645,5873712.396234328,850143.9254806449,885197.7566437369,894139.1481249867,941199.1032894597,42507.196274032285,35053.83116309195,8941.391481249875,47059.95516447303,332991.0444690259,1351167.7307266337,1018176.6862576078,0.2464468599245997
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.7007297864847702,0.73,19920.042907274645,2.93661162085292,53.8774306718519,0.008418728258621907,0.09339934323617907,11550,5000,0.38435304075674925,2231926.518990496,5806969.848855823,831460.6023933584,865744.0674649712,874488.9570353244,920514.691616131,41573.03011966796,34283.46507161283,8744.889570353253,46025.73458080659,337348.0433780754,1343841.0580647835,1006493.0146867081,0.2510326956849183
19,climb,39.287,2252,3254.941,83.34,6.076,16.0,0.6932373555354541,0.73,19917.05179909111,2.991108183534922,53.804292692174265,0.00855807621768578,0.09600275422323704,11550,5000,0.38417470590350666,2205216.4281810806,5740139.562272394,812726.4248036108,846237.4269092156,854785.2797062785,899773.9786381879,40636.32124018057,33511.002105604915,8547.852797062793,44988.698931909435,341655.5672350953,1336647.2307488588,994991.6635137633,0.25560638542129194
20,climb,40.157,2496,3327.873,83.34,5.942,16.0,0.685579006727154,0.73,19914.003310765707,3.0484883254012454,53.73432453712028,0.008708887703412556,0.0987112201091918,11550,5000,0.383971231332373,2178703.541070896,5674132.235143856,794084.7472835293,826827.1004618172,835178.8893553709,879135.6730056537,39704.2373641765,32742.353178287936,8351.788893553716,43956.78365028272,345974.8138538273,1329771.8540149056,983797.0401610783,0.26017606915746105
21,climb,41.067,2740,3404.118,83.34,5.807,16.0,0.6777471116525602,0.73,19910.89466815461,3.108642611097805,53.65833478301408,0.008868223263070298,0.10154392039862838,11550,5000,0.3837275376834241,2151996.960131266,5608137.933292313,775390.6028782857,807362.1437716427,815517.3169410533,858439.2809905824,38769.53014391432,31971.540893357025,8155.17316941054,42921.96404952916,350246.07884707616,1323088.5234660918,972842.4446190156,0.2647185525648256
22,climb,42.019,2984,3483.91,83.34,5.672,16.0,0.6697336604839977,0.73,19907.722753561637,3.171914592973206,53.57983072713209,0.00903879216166479,0.10450000673256314,11550,5000,0.3834486452884943,2125292.0328447334,5542572.8033169415,756714.307684519,787915.772266263,795874.5174406697,837762.649937547,37835.71538422598,31201.464581743992,7958.745174406704,41888.13249687739,354501.2222677542,1316675.8732821005,962174.6510143463,0.269239552012207
