,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18539.220909205873,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,18536.8348625456,2.3860466602760333,0.0,0.02134672623848247,0.008181660609548235,11550,5000,0.21366959248652784,1580942.9082056333,7399007.457297949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798456.0142452694,2650486.7493245783,1852030.735079309,0.3012488232392557
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,18536.027032258058,0.8078302875389384,0.0,0.008344191401269008,0.002039606835189097,11550,5000,0.2801783703883081,2482228.6555714626,8859458.537542576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253650.8361472033,3698330.8722557747,2444680.036108571,0.3389774683362894
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,18535.219989954345,0.8070423037131615,0.0,0.008328857755954362,0.0020413686221833075,11550,5000,0.28039279681809937,2482302.319138134,8852946.107415486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253688.0399687544,3694994.152702822,2441306.1127340677,0.3392936465276147
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,18534.41358055347,0.8064094008724912,0.0,0.00831472137307949,0.0020437991522090954,11550,5000,0.2806032691039586,2482194.2418797947,8845920.61170957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253633.4554948458,3691458.6208306733,2437825.1653358275,0.3396038217577923
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,18533.60775515751,0.8058253959625007,0.0,0.008301506940535736,0.002046090896706768,11550,5000,0.28081657994994097,2482268.0719755804,8839464.081565538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253670.7434220102,3688148.326884601,2434477.5834625904,0.3399187430406284
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,18532.80271838075,0.805036776759905,0.0,0.008286199523704029,0.0020478647585449564,11550,5000,0.28102931695633654,2482341.9644696736,8833035.611211177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253708.0628634715,3684849.6419910826,2431141.579127611,0.3402331667964718
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,18531.9989542053,0.8037641754478045,0.0,0.008260240054523688,0.0020521698578773876,11550,5000,0.28119419602216683,2479870.651661417,8819067.700337335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252459.9250815238,3678588.210233628,2426128.2851521038,0.3404729895010401
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,18531.195278779964,0.8036754253361722,0.0,0.008244451361975208,0.0020608474443011633,11550,5000,0.28134169123056685,2476490.7197613716,8802430.62778713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250752.8887683696,3671276.1951087546,2420523.3063403848,0.3406861326409462
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,18530.39149182919,0.8037869507742716,0.0,0.00823073710091156,0.0020700567574896875,11550,5000,0.281488709564031,2473111.083562974,8785826.924970888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249046.0017994817,3663974.6350702345,2414928.633270753,0.34089919450971823
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,18529.587036896926,0.8044549322630983,0.0,0.00822232223947893,0.0020809950599255138,11550,5000,0.28163189986527715,2469549.933185937,8768715.242723865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247247.4410029985,3656470.345003613,2409222.9040006143,0.3411069483189713
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.00210072904177464,0.8,18528.783692139226,0.8033447577015749,0.016796301116189377,0.008184596299424625,0.0020947938658442376,11550,5000,0.28202836676958687,2466170.768795876,8744406.80220902,2754.2565422568787,2867.8223055569333,2896.790207633266,3049.2528501402803,137.71282711284405,113.56576330005447,28.967902076332688,152.46264250701415,1242924.2486060055,3643138.380187006,2400214.131581001,0.34116855274166247
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.007800147774050404,0.73,18522.064309841586,6.719382297639146,0.5298164489437518,0.06704532626289929,0.01841657012569797,11550,5000,0.2609296803758191,2222242.3995691193,8516633.279772565,9215.21483593806,9595.184127382403,9692.105179174145,10202.215978078048,460.76074179690346,379.96929144434284,96.92105179174153,510.11079890390283,1113590.1921528887,3289943.209308659,2176353.0171557707,0.33848310481532473
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.013608814135239924,0.73,18515.355598352227,6.708711489358562,0.9314185465667048,0.06569464476076749,0.019193899309789608,11550,5000,0.26267127724681355,2197088.51867275,8364403.377870287,15895.677453103172,16551.10105487627,16718.283893814416,17598.193572436227,794.7838726551593,655.4236017730998,167.1828389381443,879.9096786218121,1094539.7724158901,3220761.0218509953,2126221.249435105,0.33983886571840405
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.019530570167338633,0.73,18508.657020618197,6.698577734029244,1.347151935339857,0.06436698448659711,0.019984969601921837,11550,5000,0.2644297425949656,2171953.5553147863,8213726.390989337,22551.563696053185,23481.428254949173,23718.61439893856,24966.962525198487,1127.5781848026602,929.8645588959865,237.1861439893858,1248.3481262599255,1075522.2545467224,3152270.2782876655,2076748.023740943,0.34118973298538136
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.025570260184166867,0.73,18501.967658564477,6.689362053721037,1.7779225151245792,0.06306153509114117,0.020794282668130114,11550,5000,0.26620351275389825,2146655.83519494,8063965.095680372,29181.578007333683,30384.81675065981,30691.734091575567,32307.088517447966,1459.0789003666855,1203.2387433261276,306.9173409157559,1615.3544258723998,1056447.1146278512,3084296.2642656583,2027849.1496378074,0.3425245255677088
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.03173272849954496,0.73,18495.28594186814,6.681716696338638,2.2249370202318235,0.06179063370839697,0.021619695627433627,11550,5000,0.26799913256637803,2121558.418541337,7916288.378343423,35790.98207947699,37266.7451889598,37643.17695854526,39624.39679846869,1789.549103973851,1475.763109482807,376.4317695854529,1981.2198399234362,1037492.7178029498,3017244.862256539,1979752.144453589,0.3438543324014575
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.038022819427293256,0.73,18488.611607546427,6.6743343217134585,2.688777566859677,0.06053376565127957,0.02246330660538251,11550,5000,0.2698124703928179,2096298.0166179272,7769463.040629453,42374.88620502736,44122.12224596768,44567.8002484522,46913.47394573916,2118.74431025137,1747.2360409403186,445.6780024845224,2345.6736972869603,1018480.2301344802,2950649.458935131,1932169.2288006507,0.3451715442003208
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.04444637955305697,0.73,18481.94262120769,6.668986338735738,3.171339226195324,0.05931357772866974,0.023326542209703188,11550,5000,0.2716497891058027,2071237.5127957803,7624660.853276314,48941.525060207845,50959.52213682616,51474.264784672894,54183.436615445156,2447.0762530103943,2017.9970766183144,514.7426478467294,2709.1718307722604,999585.1031098634,2884938.2970309076,1885353.1939210442,0.34648404929096976
19,climb,39.287,2252,3254.941,83.34,6.076,16.0,0.05100908841717719,0.73,18475.27843550682,6.664185700869743,3.673160285475097,0.058108921623781874,0.02421043897910778,11550,5000,0.2735041094401306,2046013.8405677471,7480742.591970505,55483.945186756246,57771.70469258251,58355.25726523486,61426.586594984066,2774.1972593378146,2287.7595058262655,583.5525726523491,3071.329329749206,980630.5755916458,2819741.843559264,1839111.2679676185,0.34777317570101707
20,climb,40.157,2496,3327.873,83.34,5.942,16.0,0.05771712669590745,0.73,18468.617385360954,6.661050145867319,4.196284506953588,0.05693534785517825,0.02511500778753191,11550,5000,0.2753856189945,2020989.6000544787,7338762.305139986,62012.60648455911,64569.56110428895,65221.77889322116,68654.50409812754,3100.630324227958,2556.9546197298405,652.2177889322122,3432.72520490638,961789.8420490015,2755400.616728778,1793610.7746797765,0.34905626289321295
21,climb,41.067,2740,3404.118,83.34,5.807,16.0,0.06457717620141373,0.73,18461.95862391541,6.658761445543996,4.741594112077124,0.055778542086447905,0.026043233977961586,11550,5000,0.27728598434147755,1995802.0419549695,7197630.441707217,68518.47959939786,71343.68971199277,72064.33304241694,75857.19267622835,3425.923979969896,2825.2101125949116,720.64333042417,3792.859633811421,942888.2736507586,2691497.1504582483,1748608.8768074897,0.35032111161262963
22,climb,42.019,2984,3483.91,83.34,5.672,16.0,0.07159625283647031,0.73,18455.300809521454,6.657814393956111,5.311002450353167,0.054645692213194326,0.02699514975409454,11550,5000,0.27920739613698303,1970632.371275214,7057951.897192559,75007.91786366467,78100.7058138949,78889.60183221707,83041.68613917587,3750.3958931832367,3092.7879502302358,788.8960183221714,4152.084306958797,924011.3524109398,2628277.167018826,1704265.8146078864,0.35156541479185677
23,climb,43.017,3228,3567.503,83.34,5.537,16.0,0.07878204068506806,0.73,18448.642447595663,6.658361925792526,5.906484891187615,0.05353669208228768,0.02797294429370117,11550,5000,0.28115366897296934,1945480.4374911077,6919633.823729862,81482.67888273709,84842.43948639846,85699.43382464492,90209.9303417315,4074.133944136858,3359.7606036613765,856.99433824645,4510.496517086579,905157.3325821613,2565702.2979943003,1660544.965412139,0.3527912545776471
