,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19915.806024239835,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19913.281192156228,2.5248320836087896,0.0,0.02360468525464502,0.0079938181762119,11550,5000,0.21692589756707417,1698332.0091723148,7829088.311814799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857743.4389759166,2789860.201410226,1932116.7624343093,0.30745032978438924
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19912.42328936573,0.8579027904979316,0.0,0.009302997885934982,0.0018770276719421543,11550,5000,0.2834095474465531,2666545.6949986815,9408806.862801801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346740.249999334,3913847.5876072245,2567107.3376078904,0.3440962428541269
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19911.566178832116,0.8571105336174208,0.0,0.009286760047497643,0.0018786776250958274,11550,5000,0.2836112883223698,2666626.1559088454,9402397.808925701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346780.8868226493,3910499.0616894616,2563718.1748668123,0.34440128116046564
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19910.70969672567,0.8564821064464163,0.0,0.009271833147004867,0.0018810031463288017,11550,5000,0.2838092763738055,2666511.3736277423,9395434.172192728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346722.9159736072,3906936.1521544917,2560213.2361808843,0.344700518136431
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19909.8537902665,0.8559064591692263,0.0,0.009257954669182632,0.0018831427766514879,11550,5000,0.28400991355911925,2666591.9995662924,9389080.705491701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346763.6361445922,3903616.1138764597,2556852.4777318677,0.3450041184524156
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19908.998676877498,0.8551133890021587,0.0,0.009241738815780675,0.0018848059638430729,11550,5000,0.28421007848538105,2666672.6858013235,9382752.012217926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346804.3867683453,3900310.009265027,2553505.622496682,0.3453070098451319
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19908.144883586592,0.853793290907036,0.0,0.009213313513593379,0.001889627964873101,11550,5000,0.28436599464855855,2664019.1595946695,9368276.129102813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345464.2220175099,3893814.0137562337,2548349.791738724,0.3455389027992082
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19907.29115796161,0.8537256249838828,0.0,0.009196104556109828,0.0018987749272501133,11550,5000,0.2845062078117075,2660389.5334604084,9350901.528381107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343631.0775052567,3886187.4269824573,2542556.349477201,0.3457453102174637
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19906.437287803605,0.8538701580035415,0.0,0.009181197045796912,0.001908416832878188,11550,5000,0.28464645749510653,2656760.217882253,9333543.938195424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341798.0898395218,3878574.0966462707,2536776.006806749,0.34595138739253406
