,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19106.123482565832,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19103.680334623907,2.4431479419270974,0.0,0.02226220315334228,0.008113210391020337,11550,5000,0.2150600980364818,1629285.8567786184,7575956.077645952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822871.6448376861,2707891.2535131513,1885019.6086754652,0.3038791324319663
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19102.851908356308,0.8284262675983981,0.0,0.008732329758090364,0.0019768186034564202,11550,5000,0.2815625969356462,2558133.743171757,9085488.523734715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291986.7389756348,3787058.601769981,2495071.862794346,0.3411583698155056
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19102.02427476795,0.8276335883560524,0.0,0.008716568875645278,0.0019785519081814778,11550,5000,0.2817728123617496,2558210.2093259953,9078981.708290853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292025.3582454522,3783709.852503531,2491684.494258079,0.341470516665164
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19101.197275173097,0.8269995948537134,0.0,0.008702051640779272,0.0019809571650742457,11550,5000,0.28197922086481725,2558099.374529941,9071942.842754046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291969.3810757278,3780155.3529717377,2488185.9718960105,0.3417767949827926
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19100.370859078743,0.8264160943558037,0.0,0.008688507472431878,0.001983204942368389,11550,5000,0.2821883985734195,2558176.0073821153,9065489.652709914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292008.0845364218,3776832.361979075,2484824.2774426527,0.34208774992051927
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19099.545236163824,0.8256229149187925,0.0,0.00867277536912827,0.0019849502111957333,11550,5000,0.28239699754831954,2558252.7021610574,9059064.807242958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292046.8192732614,3773521.2874104166,2481474.4681371553,0.3423981795422519
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19098.720907323626,0.8243288401988255,0.0,0.00864577825405409,0.001989474083808533,11550,5000,0.28255934858701437,2555706.355427099,9044847.98753727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290760.785569242,3767157.918391145,2476397.1328219026,0.34263516781916387
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19097.896660120525,0.8242472031015362,0.0,0.008629383321253932,0.0019983535806300436,11550,5000,0.28270500483279437,2552223.6000108654,9027868.472015116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289001.8181873057,3759712.4837152525,2470710.665527947,0.342845848923412
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19097.072288986074,0.8243711344500315,0.0,0.00861516223830852,0.0020077493500515503,11550,5000,0.2828502272666817,2548741.1466096174,9010921.331898276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287243.0033381907,3752278.466721593,2465035.463383402,0.3430563628884583
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19096.247223178576,0.8250658074968125,0.0,0.008606486000122373,0.002018845701285105,11550,5000,0.28299169091320187,2545071.625502778,8993450.010104336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285389.709849888,3744636.382348023,2459246.672498135,0.34326155562370037
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.21623959067382129,0.8,19095.571056016506,0.676167162068392,1.7818088474820468,0.006013679238223229,0.0023468567309467988,11550,5000,0.3113667470945766,2541589.653440499,8162688.139168887,292180.9177675667,304228.3608575247,307301.3746035603,323475.13116164244,14609.045888378347,12047.443089957967,3073.013746035606,16173.756558082136,1006059.2662220739,3094651.8849151987,2088592.6186931247,0.3250961024489003
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.22849340570414975,0.73,19089.965241127826,5.6058148886818,15.994917968955958,0.04852307056843412,0.020392636498293225,11550,5000,0.2889829297842034,2290219.8195917,7925104.162041373,278203.1506590383,289674.2509985821,292600.2535339213,308000.2668778119,13910.157532951926,11471.100339543842,2926.0025353392157,15400.01334389061,892383.6834353782,2777639.337878061,1885255.6544426829,0.32127413781412756
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.24098210437789785,0.73,19084.417299526143,5.547941601681861,16.999069174334988,0.04683714800586317,0.021043441508961643,11550,5000,0.2919423587055969,2264452.9654752365,7756507.056787795,290107.730401379,302069.6901305487,305120.8991217664,321179.8938123857,14505.386520068963,11961.959729169721,3051.2089912176666,16058.994690619298,868060.769995072,2696961.2785618794,1828900.5085668073,0.3218662340076141
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.2537139471290085,0.73,19078.928214528067,5.489084998075571,18.038185386375915,0.045181263480262704,0.021688745837186364,11550,5000,0.2949667310099366,2238707.63835104,7589695.389327226,301962.4409324313,314413.20380303136,317589.0947505367,334304.3102637229,15098.12204662158,12450.762870600032,3175.89094750537,16715.21551318616,843796.1045238064,2617161.010891505,1773364.9063676987,0.3224089389274438
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.26669934928723577,0.73,19073.498859321393,5.42935520667493,19.11519377746397,0.043553057884363505,0.02233081689199306,11550,5000,0.2980633399719439,2212796.559758938,7423913.856589085,313743.43572181964,326679.96222596796,329979.7598242101,347347.11560443166,15687.171786090996,12936.526504148322,3299.7975982421035,17367.3557802216,819517.756144543,2537953.494106445,1718435.7379619018,0.3229049539511268
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.2799487261823337,0.73,19068.129635718702,5.3692236026911555,20.23490883958329,0.04196117669352389,0.022967661654460656,11550,5000,0.3012392468131592,2187093.9795584697,7260322.161524305,325504.61117408006,338926.0841046231,342349.5799036597,360367.9788459576,16275.230558704017,13421.472930543065,3423.4957990366,18018.398942297896,795363.5383535482,2459627.37492414,1664263.8365705921,0.3233674931667561
