,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19837.811846319768,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19835.294893422473,2.516952897293282,0.0,0.02347350388514462,0.008006436150096346,11550,5000,0.2167523898486484,1691681.0100247276,7804670.625343402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854384.3484973372,2781964.676187433,1927580.3276900956,0.307115455422761
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19834.439835970083,0.8550574523920887,0.0,0.009247132922205694,0.0018871701727670679,11550,5000,0.2832381307441752,2656102.713395063,9377631.134679722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341466.0168661934,3901621.158171105,2560155.1413049116,0.34382272457611157
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19833.58557073399,0.8542652360923875,0.0,0.009230942638978818,0.0018888290018339252,11550,5000,0.2834405945482808,2656182.7903008033,9371215.137810308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341506.4597478805,3898271.0764220012,2556764.6166741205,0.34412857224366555
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19832.731934331598,0.8536364023924959,0.0,0.00921605768910285,0.001891162925620385,11550,5000,0.2836392961593484,2656068.3890554328,9364246.862195197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341448.6813411277,3894707.4164892277,2553258.7351480997,0.3444286150127134
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19831.87887416682,0.8530601647763602,0.0,0.009202214485213593,0.0018933136517678233,11550,5000,0.283840654948248,2656148.6311223083,9357886.493062798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341489.2076375294,3891385.4557951195,2549896.24815759,0.3447330578983791
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19831.026606882664,0.8522672841588498,0.0,0.009186049169269767,0.001894985166871903,11550,5000,0.2840415319454169,2656228.9336205656,9351551.216569984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341529.7644548311,3888077.229500545,2546547.4650457143,0.3450368100396919
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19830.175657015094,0.8509498675709505,0.0,0.009157766533758271,0.0018997778686756553,11550,5000,0.2841980314046815,2653585.732391686,9337101.032248652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340194.8143392354,3881593.0250746603,2541398.210735425,0.345269276217709
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19829.324776038968,0.8508809761255749,0.0,0.009140639310534188,0.0019088991434703924,11550,5000,0.28433878312669175,2649970.2545413654,9319763.64743964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338368.815424932,3873983.204947282,2535614.3895223504,0.34547615325636
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19828.473752423484,0.8510236154847148,0.0,0.009125800507338423,0.001918517626051362,11550,5000,0.284479553889178,2646355.0864065206,9302443.884727955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336542.9729325862,3866386.549131021,2529843.5761984345,0.345682708117474
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19827.62199826203,0.8517541614543456,0.0,0.009116806460458681,0.0019297992194963524,11550,5000,0.2846172154788141,2642545.6824303074,9284560.239916371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334619.0315304582,3858575.0316585917,2523956.0001281337,0.34588391325301715
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.43667406910056483,0.8,19827.081942267134,0.5400559948969352,3.7359917267637037,0.00405499939765056,0.002373380905741901,11550,5000,0.3486182519878112,2638931.007446602,7569686.877836985,612627.7198816378,637888.0881733005,644331.4021952531,678243.5812581611,30631.38599408192,25260.36829166268,6443.314021952537,33912.179062908086,750797.1042167885,2497348.1211800603,1746551.016963272,0.30063774363264095
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.4371609728803563,0.73,19822.55887541946,4.52306684767426,31.77429189907649,0.033336727420922675,0.020398545345764175,11550,5000,0.3218695926518678,2377953.2906161468,7387940.162425118,552657.2961136627,575444.9147372581,581257.489633594,611849.9890879937,27632.86480568316,22787.618623595405,5812.574896335946,30592.499454399713,675962.0791042158,2273656.455892631,1597694.376788415,0.2973017657757074
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.4376572097318082,0.73,19818.030394308607,4.528481110852457,32.05745303069839,0.03286066566135713,0.020883262428966036,11550,5000,0.3234053096470604,2351353.2718249806,7270608.124495748,547095.5406914827,569653.8324567708,575407.9115724958,605692.538497364,27354.77703457416,22558.291765288108,5754.079115724963,30284.62692486823,667811.3938304554,2231386.0532552423,1563574.6594247872,0.2992809750944814
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.4381631078822114,0.73,19813.495540566964,4.534853741641264,32.349375302335105,0.032396906472716064,0.021380862407796408,11550,5000,0.3249379022152777,2324764.5094154044,7154488.576328663,541534.3128866125,563863.2995487427,569558.8884330734,599535.6720348141,27076.71564433065,22328.986662130195,5695.588884330739,29976.783601740735,659665.8923614576,2189636.5769325797,1529970.684571122,0.30126729673358443
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.43867908118336735,0.73,19808.95305557579,4.542484991175608,32.65207622007374,0.03194544417789504,0.021894544363134715,11550,5000,0.326465150605595,2297992.543185956,7039013.318644163,535928.3665130488,558026.2041993428,563662.8325245887,593329.297394304,26796.418325652463,22097.837686293955,5636.628325245892,29666.464869715222,651470.3463509652,2148249.735223473,1496779.388872508,0.3032563373192715
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.43920554348707747,0.73,19804.401319640623,4.551735935166546,32.97021084821178,0.03151093859611466,0.022424862457455046,11550,5000,0.32799879923865133,2271426.0392782264,6925104.73986687,530368.3721806982,552236.9556233842,557815.1066902871,587173.7965160917,26518.418609034932,21868.583442686,5578.151066902876,29358.68982580461,643334.9147506735,2107560.840411592,1464225.9256609185,0.3052509338829026
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.43974290864514326,0.73,19799.839424297494,4.561895343130271,33.29738073533419,0.031085152512610868,0.02297104553622833,11550,5000,0.32952614349637,2244676.1481360868,6811830.236956036,524763.6461178837,546401.1309015865,551920.3342440268,580968.7728884493,26238.18230589421,21637.484783702806,5519.2033424402725,29048.438644422487,635149.3584789635,2067378.021271039,1432228.6627920754,0.30722458686509063
