,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19914.744452505853,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19912.21972768381,2.524724822043718,0.0,0.023602897028174537,0.007993991527242282,11550,5000,0.21692354488099605,1698241.4830216952,7828755.905465901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857697.7186978258,2789752.7363858363,1932055.0176880106,0.30744578453536536
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19911.36186363023,0.8578640535782202,0.0,0.009302236213132097,0.0018771664851075665,11550,5000,0.2834072232982604,2666403.556518739,9408382.487529583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346668.462888252,3913681.1460365504,2567012.683148298,0.34409253402057177
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19910.504791832398,0.8570717978311472,0.0,0.009285999033484536,0.0018788165585790874,11550,5000,0.2836089736656643,2666484.0122034955,9401973.349922668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346709.0970724726,3910332.596382516,2563623.499310043,0.34439758355039296
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19909.6483484666,0.8564433657976513,0.0,0.009271072717180478,0.0018811421934040264,11550,5000,0.28380697106591607,2666369.2351097995,9395009.661304329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346651.128843333,3906769.6740776417,2560118.5452343086,0.34469683170182464
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19908.792480755365,0.8558677112336368,0.0,0.009257194734015187,0.001883281973799683,11550,5000,0.284007617703042,2666449.8558245823,9388656.112078723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346691.8463760517,3903449.607024847,2556757.7606487954,0.34500044369792204
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19907.937406110937,0.8550746444277718,0.0,0.009240979583971699,0.0018849452730551912,11550,5000,0.2842077919627307,2666530.5368375825,9382327.340227375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346732.5943624154,3900143.4709924036,2553410.8766299877,0.34530334701244597
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19907.083651527544,0.8537545833923981,0.0,0.009212556237117813,0.0018897668732560274,11550,5000,0.2843637158105594,2663877.151164134,9367851.814606281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345392.5005879465,3893647.6343981037,2548255.133810157,0.34553524790024376
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19906.229964626345,0.8536869011979152,0.0,0.00919534840154836,0.0018989134852119929,11550,5000,0.2845039361422246,2660247.7176016746,9350477.725101866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343559.453334179,3886021.274755167,2542461.821420988,0.3457416618026179
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19905.376133217585,0.8538314087610996,0.0,0.009180441833785923,0.0019085550717386048,11550,5000,0.2846441928314756,2656618.5945838224,9333120.65198773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341726.5629211224,3878408.1705171103,2536681.6075959876,0.34594774555207
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19904.521567564818,0.8545656527693629,0.0,0.00917141249426359,0.0019198554419050092,11550,5000,0.28478138170147843,2652794.4820541926,9315196.331321195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339795.192956663,3870579.352847701,2530784.1598910377,0.3461484885901992
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.22614924244071713,0.8,19903.829814285615,0.691753279201867,1.9423377568618019,0.0062620318870889174,0.0023277709868926226,11550,5000,0.31518946317990293,2649165.8534563854,8404994.972640637,318504.43958478334,331637.27570260654,334987.14717435004,352618.0496572106,15925.22197923918,13132.836117823208,3349.871471743503,17630.902482860547,1035383.3346451556,3162652.976380149,2127269.6417349936,0.32737810388233474
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.2319979668830414,0.73,19898.05659826028,5.7732160253372795,16.927644285860108,0.051119453490615016,0.020223155816754435,11550,5000,0.29161642667944215,2387158.0165231433,8185951.812471848,294426.26606162835,306566.2911928658,309662.92039683415,325960.9688387728,14721.313303081432,12140.025131237477,3096.6292039683444,16298.048441938654,925930.4091218284,2855714.65934476,1929784.2502229314,0.32423771965168324
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.23795880087679683,0.73,19892.303746694957,5.752851565320956,17.496357524879382,0.049938223750166225,0.020874202287233794,11550,5000,0.2937003486429637,2360308.8168044547,8036452.212979019,298594.5006622643,310906.393859084,314046.8624839232,330575.6447199192,14929.725033113227,12311.893196819716,3140.468624839235,16528.782235995975,908410.3843730988,2790730.645153106,1882320.2607800073,0.3255098753263095
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.2440356871126301,0.73,19886.570926223787,5.732820471169435,18.084563175848103,0.048779373497351404,0.021533751576908386,11550,5000,0.2958010912398637,2333477.1841962785,7888669.965399393,302738.8134008422,315221.58829742,318405.6447448687,335163.836573546,15136.940670042122,12482.774896577823,3184.0564474486896,16758.191828677314,890921.9576713608,2726469.5831511007,1835547.6254797396,0.3267676130249299
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.2502335968091826,0.73,19880.857591853306,5.713334370482637,18.694260787047966,0.047640713609012404,0.022205462262420733,11550,5000,0.29792279876949485,2306467.9124607006,7741830.84338313,306834.53570441686,319486.18878010917,322713.3220001103,339698.23368432664,15341.726785220857,12651.653075692313,3227.1332200011057,16984.911684216346,873389.9751518648,2662711.430825354,1789321.4556734893,0.32800774617966855
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.2565575011850959,0.73,19875.162784300464,5.694807552843057,19.32912613832587,0.04652945284850007,0.022888378475131692,11550,5000,0.3000776444446658,2279671.090674166,7596937.435619389,310933.9279889773,323754.61056744825,327024.85915903863,344236.6938516196,15546.696399448878,12820.68257847094,3270.2485915903894,17211.834692580996,855961.8041044949,2599775.9893333483,1743814.1852288535,0.3292444455277803
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.2630123714590113,0.73,19869.486437461783,5.676346838680322,19.986483090037215,0.045433691437807254,0.023582332637665987,11550,5000,0.30225060025091804,2252696.414407484,7453075.072596623,314985.1281927294,327972.853178602,331285.7102814162,348721.80029622756,15749.256409636482,12987.724985872628,3312.857102814165,17436.090014811394,838489.5900388686,2537331.552302819,1698841.9622639506,0.3304611844194647
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.2696042073775651,0.73,19863.82723294025,5.659204521533293,20.67356229182114,0.04436677418788433,0.02429021082051291,11550,5000,0.3044588256766177,2225933.8095706436,7311116.058546877,319043.6578438157,332198.72745087015,335554.2701523941,353215.0212130464,15952.182892190798,13155.069607054447,3355.542701523944,17660.751060652336,821117.5197810235,2475723.255203721,1654605.7354226978,0.3316677330776439
19,climb,39.287,2252,3254.941,83.34,6.076,16.0,0.27633883726606107,0.73,19858.185078212235,5.642154728014225,21.38698452879474,0.043313815477192104,0.02501086459780589,11550,5000,0.30669265321580585,2198993.1620395095,7170022.297508955,323055.4032716731,336375.8884544701,339773.6247014849,357656.4470541947,16152.770163583667,13320.485182797005,3397.7362470148523,17882.82235270975,803699.9739825719,2414585.105666787,1610885.131684215,0.3328522039237173
20,climb,40.157,2496,3327.873,83.34,5.942,16.0,0.28322260371380026,0.73,19852.558833946714,5.626244265522091,22.132817126466794,0.042287771736756914,0.025745350872268723,11550,5000,0.3089568265189426,2172264.1777291847,7030963.523947254,327078.318113066,340564.6794180196,344004.7266848683,362110.23861565086,16353.915905653315,13486.361304953565,3440.047266848686,18105.51193078256,786378.7178578322,2354228.8922241707,1567850.1743663386,0.3340281484333057
21,climb,41.067,2740,3404.118,83.34,5.807,16.0,0.2902623635740814,0.73,19846.948382807986,5.610451138728128,22.909634443855833,0.041274071570255755,0.02649454200415468,11550,5000,0.31125744506076247,2145356.993005226,6892548.361650973,331056.02950551885,344706.4030669709,348188.2859262332,366513.9851855087,16552.801475275955,13650.373561452036,3481.8828592623354,18325.69925927545,769010.4048006793,2294362.110156453,1525351.7053557737,0.335173947214566
22,climb,42.019,2984,3483.91,83.34,5.672,16.0,0.2974653165428678,0.73,19841.353232613394,5.595150194594668,23.721301384814712,0.040277831014599516,0.027258630262778697,11550,5000,0.3135968943918401,2118466.396275295,6755380.66275703,335018.7544675487,348832.52235271625,352356.08318456187,370901.14019427565,16750.93772337745,13813.767885167552,3523.5608318456216,18545.0570097138,751664.7066271899,2235149.939892165,1483485.233264975,0.33629274404000564
23,climb,43.017,3228,3567.503,83.34,5.537,16.0,0.3048393480014528,0.73,19835.772438584863,5.580794028530623,24.571012670821847,0.03930338381182606,0.02803919445074156,11550,5000,0.3159630191966618,2091592.2729086764,6619737.582665732,338968.4342149696,352945.05853287125,356510.1601342134,375273.85277285625,16948.421710748495,13976.624317901691,3565.101601342137,18763.692638642828,734339.7212880398,2176503.155740291,1442163.434452251,0.3373942828207248
24,climb,44.064,3472,3655.177,83.34,5.403,16.0,0.3123928575951272,0.73,19830.20491501781,5.567523567053617,25.46390660095357,0.03835178348618773,0.028837130086881397,11550,5000,0.31837580388167114,2064929.0526982502,6485822.8154351525,342939.44045912044,357079.8005613499,360686.6672336868,379670.1760354598,17146.972022956037,14140.360102229444,3606.866672336871,18983.508801773005,717100.992522548,2118537.313420568,1401436.32089802,0.33848872426264903
25,climb,45.164,3716,3747.238,83.34,5.268,16.0,0.3201349306545115,0.73,19824.650547341134,5.554367676674884,26.398736193829972,0.03741056185082324,0.029652567198205762,11550,5000,0.32083553314119845,2038087.33455888,6352436.448059903,346870.25386328826,361172.6924857229,364820.9015007302,384022.001579716,17343.51269316443,14302.438622434614,3648.209015007305,19201.100078985815,699810.2964858762,2061030.6612219375,1361220.3647360613,0.3395438552432669
