,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19358.107245940944,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19355.638699863284,2.468546077659718,0.0,0.02267547627056929,0.008078795458533076,11550,5000,0.2156560343722681,1650773.9196072477,7654661.388967495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833724.2018218422,2733402.1227900903,1899677.920968248,0.3050133732137544
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19354.801112695222,0.8375871680615344,0.0,0.008907772411899134,0.001947057024994958,11550,5000,0.28215357465119084,2591872.959108335,9186036.229781985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309026.7470244116,3826494.342899211,2517467.5958748,0.3420955657372289
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19353.96431839795,0.836794297272178,0.0,0.008891856898239821,0.0019487682424243673,11550,5000,0.2823611696326029,2591950.670167312,9179557.775383404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309065.995033996,3823142.363012516,2514076.3679785198,0.3424057674908274
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19353.12815660481,0.8361617931403585,0.0,0.00887720735540878,0.0019511523911490522,11550,5000,0.2825649767571649,2591838.608590085,9172540.20061198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309009.3982778208,3819581.838450145,2510572.4401723244,0.3427101325858675
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19352.29257605633,0.8355805484778749,0.0,0.00886355507949187,0.001953370250678364,11550,5000,0.2827715106488466,2591916.4859035797,9166116.062951945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309048.7302543332,3816256.1125054546,2507207.3822511216,0.34301909821112986
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19351.457788753483,0.8347873028469023,0.0,0.008847670573451837,0.0019550930891376445,11550,5000,0.2829774914174936,2591994.424661939,9159719.423895149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309088.0932636056,3812942.841881151,2503854.748617545,0.3433274894353661
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19350.624303620956,0.8334851325282134,0.0,0.008820233199733962,0.0019597098239911214,11550,5000,0.28313797271028096,2589414.7240664857,9145416.629496345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307785.2141749929,3806535.989095848,2498750.774920855,0.3435630762250132
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19349.790895817296,0.833407803659811,0.0,0.008803586600728162,0.0019686739194310584,11550,5000,0.2832821552827488,2585886.2623468754,9128306.22799328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306003.1628014522,3799032.6217654287,2493029.4589639762,0.3437725581294288
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19348.957357713407,0.8335381038902687,0.0,0.008789153128255003,0.001978147912903929,11550,5000,0.2834260722695852,2582358.1053009247,9111222.847715555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304221.2653034974,3791541.3492993196,2487320.0839958224,0.34398181244799525
