,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19895.150538548034,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19892.62779340818,2.522745139852719,0.0,0.023569904457182975,0.007997183169573879,11550,5000,0.21688007612756507,1696570.6005467891,7822620.827322543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856853.8386599945,2787769.2040597224,1930915.365399728,0.3073618280208386
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19891.770644294156,0.8571491140236788,0.0,0.009288184103487506,0.001879724835097329,11550,5000,0.28336428106700795,2663780.0417149635,9400549.821186008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345343.4554115979,3910609.2037592754,2565265.7483476778,0.3440240088726628
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19890.914287417952,0.8563568762023107,0.0,0.009271959023962112,0.0018813771322569541,11550,5000,0.28356620840024815,2663860.400945913,9394139.082982434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345384.0408817744,3907260.2287499355,2561876.187868161,0.34432926452718204
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19890.05855906697,0.8557283509845902,0.0,0.009257043422557986,0.0018837048680291095,11550,5000,0.2837643802078034,2663745.719592886,9387174.379117629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345326.1210065081,3903697.083469942,2558370.962463434,0.344628717915445
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19889.203406508866,0.8551525581032069,0.0,0.009243174495048702,0.0018858474236149773,11550,5000,0.28396520318482443,2663826.2438849825,9380819.248304794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345366.7898409003,3900376.498269708,2555009.7084288076,0.3449325444448079
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19888.3490469595,0.8543595493630486,0.0,0.009226972248265188,0.0018875127981370417,11550,5000,0.2841655515388605,2663906.82850785,9374488.969834026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345407.4891453788,3897069.7949025854,2551662.3057572064,0.3452356667835891
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19887.496006789963,0.8530401695389056,0.0,0.009198584924217018,0.0018923270103478938,11550,5000,0.2843216185383125,2661256.0367157687,9360020.002689887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344068.7054120044,3890576.899293548,2546508.1938815434,0.3454677134529999
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19886.64303460499,0.8529721849740194,0.0,0.009181397749210856,0.0019014671584378535,11550,5000,0.2844619720378213,2657630.1575351935,9342655.324001769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342237.4533006027,3882954.737278699,2540717.283978096,0.3456742465767928
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19885.7899183839,0.8531162210901948,0.0,0.009166508541723338,0.001911102856679977,11550,5000,0.28460235851428145,2654004.588687276,9325307.782205526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340406.3579228667,3875345.8104817313,2534939.4525588644,0.34588045131287143
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19884.936068857824,0.8538495260746624,0.0,0.00915748825370809,0.0019223984517517032,11550,5000,0.28473966775917653,2650184.222278774,9307393.813917816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338476.8799387747,3867521.3911541714,2529044.511215397,0.34608131269814063
