,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19988.743469408197,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19986.211266434388,2.532202973808068,0.0,0.02372772997132017,0.007981801287424936,11550,5000,0.21708695514510565,1704551.7924763854,7851930.998511752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860884.7436749421,2797243.785320273,1936359.041645331,0.30776178615278404
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19985.35070155452,0.8605648798692086,0.0,0.00935541568758611,0.001867439744230251,11550,5000,0.2835686454255398,2676311.6081963,9437967.318918739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351672.5293920706,3925285.309048152,2573612.7796560815,0.34435013584269614
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19984.4909290515,0.8597725030195136,0.0,0.00933913174763525,0.001869081479378784,11550,5000,0.283769758755233,2676392.428049576,9431563.249691138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351713.347499786,3921938.5852892483,2570225.237789463,0.34465438917628927
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19983.631784689383,0.8591443621159277,0.0,0.009324163763430383,0.001871399263167077,11550,5000,0.28396713010530134,2676277.289283622,9424602.376659576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351655.1966078898,3918376.7237659986,2566721.5271581085,0.3449528444801494
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19982.773215526875,0.8585691625095994,0.0,0.00931025026317948,0.0018735286618273227,11550,5000,0.28416714390400916,2676358.2740646685,9418253.76887602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351696.0980124588,3915058.8359093787,2563362.7378969197,0.345255628246131
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19981.915439720215,0.8577758066599763,0.0,0.00929398499343512,0.0018751842496627278,11550,5000,0.28436669269207143,2676439.3190300036,9411929.69434084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351737.0298131332,3911755.0583086866,2560018.0284955534,0.34555768693696776
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19981.058986595755,0.8564531244601185,0.0,0.009265424436443036,0.00188003393032805,11550,5000,0.2845220993356401,2673776.1371514676,9397428.68267436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350391.9884603373,3905248.2493295097,2554856.2608691724,0.3457890260093415
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19980.202600046447,0.8563865493077961,0.0,0.009248137767370898,0.0018892050234217974,11550,5000,0.2846618324316862,2670133.279933098,9380018.589509651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348552.1615823726,3897606.1292816363,2549053.9676992637,0.3459949817533058
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19979.34606723609,0.856532810358527,0.0,0.009233165008289714,0.0018988688740365195,11550,5000,0.2848016080922292,2666490.7340646097,9362625.27422634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346712.491951823,3889977.3209036835,2543264.8289518603,0.34620060243409523
