,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19525.9795406495,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19523.494064234692,2.485476414809083,0.0,0.02295304165809683,0.00805449712442741,11550,5000,0.21604540904342262,1665089.327741357,7707126.641171502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840954.2059299783,2750396.8093979503,1909442.603467972,0.305757410369473
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19522.65036883668,0.8436953980108565,0.0,0.009025711409935301,0.0019265853738898754,11550,5000,0.2825391139178006,2614350.118694839,9253055.559080696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320378.8478256762,3852773.8835361605,2532395.0357104843,0.3427086270149349
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19521.80746605958,0.842902777098857,0.0,0.009009700129620874,0.0019282792493555054,11550,5000,0.28274485176340286,2614428.6584147643,9246600.396467991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320418.514350891,3849421.189578023,2529002.6752271317,0.3430174172485492
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19520.96519443781,0.8422716217701931,0.0,0.008994969376556606,0.0019306467070322228,11550,5000,0.2829468078376361,2614315.7788038985,9239601.601386774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320361.5044464134,3845858.1606804677,2525496.6562340544,0.3433203850172142
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19520.123502213057,0.8416922247534842,0.0,0.00898125193952995,0.0019328419312128794,11550,5000,0.28315146309941436,2614394.484384467,9233201.396054782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320401.2547396298,3842532.2669917746,2522131.0122521445,0.3436278898897419
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19519.28260297671,0.8408992363492444,0.0,0.008965271670300402,0.0019345474236130025,11550,5000,0.2833555894941918,2614473.251042557,9226827.872743085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320441.0358800793,3839219.263396961,2518778.227516882,0.3439347808209699
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19518.44301111584,0.8395918608696066,0.0,0.008937542546948368,0.0019392253386195022,11550,5000,0.28351466804307957,2611871.3291324824,9212473.369228335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319126.9339052942,3832784.450271383,2513657.516366089,0.3441693502518495
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19517.603493543673,0.839517572168732,0.0,0.008920730332174805,0.0019482446090108461,11550,5000,0.28365768668539587,2608312.416845395,9195281.986975621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317329.5034572703,3825243.2101288317,2507913.706671561,0.3443779731362241
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19516.763841288866,0.8396522548065599,0.0,0.008906157001742273,0.001957769510016142,11550,5000,0.2838005615667744,2604753.8109828914,9178113.660532797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315532.2277691371,3817714.505889389,2502182.278120252,0.34458632926577776
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19515.92347374125,0.8403675476158987,0.0,0.008897300039986839,0.001968974050710175,11550,5000,0.28394006529418137,2601004.024200619,9160398.063252542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313638.3960609187,3809974.0372662116,2496335.6412052927,0.3447893301140445
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.23237059459760018,0.8,19515.246802367135,0.6766713741146598,1.9568076959733784,0.006021636068877182,0.002346290922015838,11550,5000,0.3149337580284382,2597445.906439263,8247594.423347643,320877.21941222437,334107.8919327617,337482.71912400174,355244.9674989492,16043.860970611233,13230.672520537353,3374.8271912400205,17762.248374947478,1007008.0084469034,3096855.0495625646,2089847.0411156612,0.32517117925462635
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.23028777272050868,0.73,19509.553730309366,5.69307205777004,16.474817907144924,0.04986812230214053,0.020309928178338873,11550,5000,0.2903645034895107,2340553.4655075325,8060742.402667976,286550.1565683134,298365.42749720265,301379.2196941441,317241.28388857277,14327.507828415684,11815.270928889215,3013.7921969414438,15862.064194428653,909875.0611123914,2818360.6595103736,1908485.5983979823,0.3228384053836678
