,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19681.412309539784,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19678.911148542647,2.5011609971380517,0.0,0.023211667133655318,0.008031017731409034,11550,5000,0.2164004571059749,1678343.9480343724,7755731.990956282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847648.4586032184,2766131.892270575,1918483.4336673564,0.30643819297691827
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19678.061792499328,0.8493560433187816,0.0,0.009135693195339759,0.0019071656044117502,11550,5000,0.28289030084533234,2635161.6943006646,9315136.243364578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330889.7445962953,3877115.4925566167,2546225.747960321,0.34326801642906196
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19677.213228802084,0.8485636972452333,0.0,0.00911959411357597,0.0019088422509724143,11550,5000,0.2830943484257017,2635241.000601522,9308702.258650504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330929.798283597,3873763.407901506,2542833.609617909,0.34357539636231627
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19676.365295005286,0.8479337967981618,0.0,0.009104788373323191,0.0019111931656927443,11550,5000,0.2832946211796718,2635127.3628931856,9301720.42067092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330872.405501609,3870199.36352559,2539326.9580239807,0.343876963560151
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19675.51793891451,0.8473560907783333,0.0,0.009091010425139254,0.0019133663524181692,11550,5000,0.28349757029181866,2635206.83468322,9295341.868258927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330912.542769303,3866874.6997375786,2535962.1569682756,0.34418300206614505
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19674.67137562727,0.846563287238957,0.0,0.009074940476946935,0.0019150549384297124,11550,5000,0.2837000148516268,2635286.367213195,9288989.176089512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330952.7107137349,3863563.3500332963,2532610.6393195614,0.34448838808408944
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19673.82612460979,0.845251017477972,0.0,0.009046938323160307,0.0019197897001348838,11550,5000,0.2838577761539874,2632663.8699450837,9274587.808075106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329628.2171439817,3857103.480892217,2527475.263748235,0.3447219458152611
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19672.98094511038,0.8451794994092253,0.0,0.009029971065720054,0.0019288597508474094,11550,5000,0.28399965850196035,2629076.7628571936,9257323.676813668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327816.5468975725,3849527.7560490617,2521711.2091514887,0.34492972412293205
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19672.135626900523,0.8453182098571652,0.0,0.009015266952357536,0.0019384313439875416,11550,5000,0.284141493950417,2625489.9638227145,9240079.396080269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326005.032233694,3841964.9236938474,2515959.8914601533,0.345137204157192
