,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19238.503057260332,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19236.046568399343,2.4564888609890736,0.0,0.022478817242689738,0.008095437888614722,11550,5000,0.2153748841519106,1640574.6024508069,7617297.666396693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828573.0315408115,2721293.590629597,1892720.5590887857,0.3044776331351713
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19235.213330394698,0.8332380046442179,0.0,0.00882426538607909,0.0019613272083624424,11550,5000,0.281874907363383,2575858.627756629,9138304.121678786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300938.7008871865,3807775.133057084,2506836.4321698975,0.3416532372390183
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19234.38088528619,0.8324451085045796,0.0,0.008808421051852325,0.0019630495892673026,11550,5000,0.2820837866394927,2575935.748046808,9131810.724516729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300977.6505286908,3804424.406245053,2503446.7557163625,0.3419643845184846
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19233.549073504117,0.8318117820756104,0.0,0.008793832090822639,0.0019654444502917997,11550,5000,0.28228887140185105,2575824.2689029863,9124781.491071193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300921.347930801,3800866.442496442,2499945.0945656407,0.3422696818245328
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19232.717844152852,0.8312293512651445,0.0,0.008780228875797836,0.0019676772296434806,11550,5000,0.2824967032964551,2575901.5556892026,9118342.00410482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300960.3816612135,3797541.6803559116,2496581.298694698,0.34257961891264493
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19231.887408122308,0.8304360305435197,0.0,0.008764414683504093,0.001969411370708543,11550,5000,0.2827039679090707,2575978.9041645005,9111930.487629525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300999.4465477276,3794229.095854665,2493229.6493069376,0.3428890068786614
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19231.058270493213,0.8291376290937142,0.0,0.008737185336810754,0.0019739842790640993,11550,5000,0.28286538456856736,2573415.0351774897,9097666.860519255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299704.5632209545,3787842.676791618,2488138.113570663,0.3431252758157927
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19230.22921230061,0.8290581926059111,0.0,0.008720657270998211,0.0019829085605037526,11550,5000,0.2830103161816835,2569908.2681665793,9080616.928878244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297933.4687709997,3780366.6577207865,2482433.188949787,0.34333533921112674
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19229.40002688071,0.8291854198986082,0.0,0.008706323893138062,0.0019923457516755594,11550,5000,0.28315489658586057,2566401.804575242,9063596.764596429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296162.5275632537,3772902.4075589315,2476739.8799956776,0.343545204075891
