,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19702.26640647015,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19699.763140393305,2.503266076845677,0.0,0.02324648672961373,0.008027795550631073,11550,5000,0.2164476920045943,1680122.2933494512,7762255.525985415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848546.6128027531,2768243.0222421414,1919696.4094393882,0.30652894488847005
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19698.913024461974,0.8501159313297628,0.0,0.009150507363063748,0.0019045258608685993,11550,5000,0.2829369990845591,2637953.9407699914,9323467.589269254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332299.9700858542,3880382.235286169,2548082.2652003155,0.34334245682567405
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19698.063700847102,0.849323614872253,0.0,0.009134396361435137,0.0019062001456705928,11550,5000,0.283140826944449,2638033.3498664265,9317036.254838647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332340.0756901144,3877030.334284021,2544690.2585939066,0.34364963923764613
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19697.21500697509,0.8486938720128371,0.0,0.009119580356481062,0.0019085488000138973,11550,5000,0.28334088125574275,2637919.61039166,9310056.489909342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332282.6315109394,3873466.257129341,2541183.6256184014,0.3439510100439872
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19696.366890595582,0.8481163795088871,0.0,0.00910579404404814,0.0019107189926574513,11550,5000,0.28354360913311594,2637999.184929835,9303680.633095726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332322.8206716338,3870141.866739995,2537819.0460683615,0.344256842913594
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19695.51956701054,0.8473235850419999,0.0,0.009089711758699708,0.0019124052902971278,11550,5000,0.2837458356724454,2638078.8201644416,9297330.527908875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332363.0404870918,3866830.8474147813,2534467.80692769,0.34456201811306536
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19694.67355636598,0.8460106445598354,0.0,0.00906167259273162,0.0019171477244102376,11550,5000,0.28390342337151536,2635453.5622942233,9282922.801693289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331037.1526738503,3860367.681387658,2529330.528713808,0.34479543466579643
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19693.82761687783,0.8459394881488967,0.0,0.00904468427633038,0.0019262245899393535,11550,5000,0.28404515273174563,2631862.672321285,9265648.954083141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329223.571879437,3852787.3745936356,2523563.8027141984,0.3450030958481414
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19692.98153814649,0.8460787313372364,0.0,0.009029962415915051,0.0019358024343528982,11550,5000,0.28418684610462447,2628272.090621762,9248394.591965575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327410.1467786676,3845220.0023475457,2517809.8555688784,0.34521045505023645
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19692.13473545482,0.846802691669782,0.0,0.009021028985924079,0.001947050750433297,11550,5000,0.2843253315918431,2624488.6009669984,9230583.1009617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325499.293417676,3837439.17631597,2511939.882898294,0.3454124567233365
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.7480093028721334,0.8,19691.82323412405,0.31150133076853836,6.355908986997476,0.0009109951271222811,0.009264064181064631,11550,5000,0.4179500454019871,2620898.5102077825,6270841.54922626,1042241.6095263883,1085216.1698525492,1096177.9493460094,1153871.5256273784,52112.08047631946,42974.560326160914,10961.779493460104,57693.57628136897,333556.58721648797,1484510.4344445532,1150953.8472280654,0.22469130527956985
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.7365075504633231,0.73,19689.1502645445,2.6729695795495094,53.166592613221624,0.00792481202042599,0.07934414260485917,11550,5000,0.38244985774462825,2361731.0905440487,6175269.888898843,924738.3202284264,962867.8886176867,972593.8268865523,1023782.975670055,46236.91601142136,38129.56838926036,9725.938268865531,51189.148783502795,314292.0758557468,1398130.0778755262,1083838.0020197793,0.22479458873620473
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.7247853301018952,0.73,19686.402976828802,2.747287715697029,52.73167648258225,0.008397285902682518,0.0803670609517114,11550,5000,0.38110628333537794,2335528.333397912,6128286.085859728,899923.8033408478,937030.1992303705,946495.1507377479,996310.6849871031,44996.190167042434,37106.39588952264,9464.951507377487,49815.5342493552,324632.15116857435,1404569.3560407066,1079937.2048721323,0.23112575379237166
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.7128348883277422,0.73,19683.57914834654,2.823828482260881,52.278716660405294,0.008885496032746461,0.08136583696136142,11550,5000,0.3797490580920133,2309323.8857744727,6081183.9728511525,875155.0421204859,911240.1521454456,920444.5981267127,968889.0506596976,43757.75210602434,36085.11002495961,9204.445981267136,48444.45253298493,334927.9048211307,1411075.8884492344,1076147.9836281037,0.23735640837093094
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.7006464490389898,0.73,19680.676329934955,2.9028184115860647,51.80906696726712,0.009388011648749089,0.08235900638361042,11550,5000,0.37839590273099066,2282924.687039679,6033164.393597191,850357.8284943105,885420.4794817893,894364.120688676,941435.9165143959,42517.89142471556,35062.650987478824,8943.641206886768,47071.79582571983,345152.329112061,1417430.1149267599,1072277.7858146988,0.24350571183532066
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.6882102361337633,0.73,19677.691720715316,2.9846092196375413,51.32790465689583,0.009909061792656071,0.08333034582757501,11550,5000,0.3770591466886635,2256716.9784794822,5985047.69953995,825675.5580257508,859720.4894062378,868404.5347537756,914110.0365829217,41283.777901287576,34044.93138048699,8684.045347537764,45705.50182914613,355364.26961264893,1423744.3228023322,1068380.0531896835,0.24959837515853361
17,climb,37.655,1764,3118.189,83.34,6.345,16.0,0.6755164735101884,0.73,19674.622703625377,3.0690170899409144,50.82291909800857,0.010446509578540463,0.08428201103325436,11550,5000,0.3757174341004633,2230314.592345685,5936148.79140615,800964.5126207712,833990.5379225023,842414.6847702044,886752.2997581098,40048.22563103859,33026.02530173106,8424.146847702052,44337.61498790553,365505.2242959669,1429891.3537236615,1064386.1294276945,0.25561747984847516
18,climb,38.454,2008,3185.112,83.34,6.211,16.0,0.6625533624246235,0.73,19671.465695186424,3.157008438952264,50.307100207162485,0.011007959570648608,0.08520310625282612,11550,5000,0.37437756784786286,2204103.664399511,5887381.760264014,776361.6661245774,808373.2466936457,816538.6330238846,859514.3505514575,38818.0833062289,32011.580569068345,8165.386330238854,42975.71752757291,375640.0860702935,1436057.602418968,1060417.5163486744,0.26157731099194514
19,climb,39.287,2252,3254.941,83.34,6.076,16.0,0.649309441240388,0.73,19668.217417426815,3.248277759609232,49.76604611925824,0.011590563143876504,0.08609378432176183,11550,5000,0.3730195993797236,2177698.086261837,5838025.91038923,751727.7658590833,782723.6212610196,790629.9204656763,832242.0215428172,37586.388292954194,30995.85540193635,7906.299204656771,41612.1010771409,385706.14074792987,1442148.4739159148,1056442.3331679848,0.2674524487070384
20,climb,40.157,2496,3327.873,83.34,5.942,16.0,0.635772236999918,0.73,19664.87372826987,3.3436891569419513,49.208008636795256,0.012203113400258234,0.0869257027301099,11550,5000,0.37164423091942755,2151483.83235392,5789095.197391512,727194.9436282873,757179.2415954678,764827.5167630988,805081.5965927356,36359.747181414394,29984.2979671805,7648.2751676309945,40254.079829636816,395772.7996914706,1448365.2451953841,1052592.4455039136,0.2732548305783745
21,climb,41.067,2740,3404.118,83.34,5.807,16.0,0.621928265424766,0.73,19661.430364885422,3.4433633844486757,48.623072388984006,0.012845239650286321,0.08770079159421341,11550,5000,0.3702255370990573,2125074.8944951724,5739946.820379894,702628.4651946307,731599.8179869123,738989.7151382953,777883.9106718899,35131.423259731564,28971.352792281705,7389.89715138296,38894.19553359453,405773.1068000365,1454542.9503482769,1048769.8435482404,0.2789694912088212
22,climb,42.019,2984,3483.91,83.34,5.672,16.0,0.607763368022562,0.73,19657.882405493176,3.5479593922468546,48.01291400611079,0.01352420464032997,0.08838784813986308,11550,5000,0.36875602034542687,2098664.173823152,5691199.758195836,678092.0822068297,706051.7307443041,713183.566408388,750719.5435877768,33904.60411034151,27959.648537474422,7131.835664083886,37535.97717938887,415743.92282429576,1460747.649760276,1045003.7269359803,0.2846103657209537
