,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19816.34803012889,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19813.833245086087,2.5147850428023415,0.0,0.023437474228095723,0.008009866563880853,11550,5000,0.21670440789999232,1689850.670543032,7797952.459383693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853459.934617693,2779791.8396028234,1926331.9049851305,0.30702296569790466
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19812.978970417626,0.85427466846154,0.0,0.009231793049346614,0.0018899413799644302,11550,5000,0.2831907207505707,2653228.8291051397,9369052.8491647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340014.560154111,3898257.1941420105,2558242.6339879,0.3437470883572735
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19812.125487968373,0.8534824492516065,0.0,0.009215615574884596,0.00189160265985299,11550,5000,0.2833933921135532,2653308.8003007425,9362634.677231943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340054.9496468396,3894906.75045839,2554851.8008115506,0.34405315338785175
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19811.27263448114,0.8528534872308772,0.0,0.009200741847085107,0.001893938911556315,11550,5000,0.2835922990912927,2653194.5038843937,9355664.84839664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339997.2241840372,3891342.950266941,2551345.726082904,0.34435341251331114
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19810.42035741243,0.8522770687131767,0.0,0.009186907993416508,0.0018960927112118581,11550,5000,0.28379386563577186,2653274.6402817443,9349302.298475413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340037.6971119922,3888020.528350732,2547982.8312387397,0.3446580817515451
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19809.568873191572,0.8514842208568528,0.0,0.009170756201449012,0.0018977665471556753,11550,5000,0.2839949475041251,2653354.837150067,9342964.938175622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340078.2005808419,3884711.784478381,2544633.583897539,0.3449620653802971
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19808.71870566366,0.8501675279107647,0.0,0.009142512482716065,0.001902551237184457,11550,5000,0.2841516136436232,2650714.477307374,9328521.64137925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338744.6855087748,3878230.8657111907,2539486.1802024157,0.34519468589275837
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19807.86860737493,0.8500982887323733,0.0,0.009125407510720858,0.0019116654622472005,11550,5000,0.2842925172966313,2647102.8930102373,9311194.392950714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336920.6530354733,3870625.6876679976,2533705.034632524,0.3454016897823439
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19807.018366976125,0.8502403988073164,0.0,0.009110587425919536,0.0019212775056415164,11550,5000,0.28443343327042486,2643491.618198693,9293884.9972865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335096.7768680267,3863033.643089939,2527936.866221912,0.3456083741999508
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,19806.16739706839,0.8509699077347023,0.0,0.009101603107557038,0.0019325538469113425,11550,5000,0.2845712265047628,2639686.3178172405,9276012.723559951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333174.9079885052,3855226.9673030335,2522052.059314528,0.34580970700180136
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.25635133734968196,0.8,19805.499735506957,0.6676615614349257,2.1908563601884863,0.005880234665625366,0.00235588125369351,11550,5000,0.3192972722770983,2636075.5358047048,8255866.130660265,359256.50662324054,374069.66537197056,377848.14684037433,397734.89141092036,17962.825331162043,14813.158748730022,3778.4814684037465,19886.744570546034,990057.5994173683,3057454.652233106,2067397.052815738,0.323817590783971
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.26203293362485597,0.73,19799.92913149732,5.570604009636776,19.024680843710534,0.04798542149832625,0.020422538400492383,11550,5000,0.2954278113115039,2375364.837119381,8040423.907872226,330900.4873470067,344544.4474666875,348024.6944107954,366341.78359031095,16545.02436735035,13643.960119680813,3480.246944107957,18317.089179515562,885323.7476866978,2761198.35065332,1875874.6029666222,0.32063026094348623
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.26782343590442526,0.73,19794.378934344342,5.550197152976014,19.595097291089925,0.04687075148527852,0.02104194560560143,11550,5000,0.2975376278564313,2348668.9300734284,7893687.084198691,334411.7930112897,348200.53416419163,351717.71127696126,370229.1697652224,16720.5896505645,13788.741152901977,3517.1771127696156,18511.458488261138,868505.2259692892,2697994.6954797334,1829489.4695104442,0.32190768477951337
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.2737266742160674,0.73,19788.84890924639,5.530025097953907,20.184992883230407,0.04577617707150915,0.021669354826288147,11550,5000,0.2996684626212516,2321990.0624281513,7748529.965807229,337900.38136694126,351832.9668543745,355386.8352064389,374091.405480462,16895.01906834708,13932.58548743322,3553.868352064392,18704.570274023117,851716.8914529973,2635541.8230284513,1783824.931575454,0.32316576576815825
