,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19581.094332462002,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,19578.603295497946,2.4910369640564354,0.0,0.023044567127877513,0.00804627976554722,11550,5000,0.21617190832844901,1669789.2738545153,7724358.297829603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843327.916088139,2755976.3244698904,1912648.4083817513,0.3059996954982378
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,19577.757593496117,0.8457020018285348,0.0,0.009064622733159822,0.0019197507199111713,11550,5000,0.2826642745593735,2621729.6802026425,9275065.567764027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324105.8990922438,3861403.9365689363,2537298.0374766923,0.34290789589570436
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,19576.91268401227,0.8449094838467313,0.0,0.009048580422726615,0.0019214385808180921,11550,5000,0.2828694049823451,2621808.4918243363,9268618.11721198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324145.702941584,3858051.3097551665,2533905.6068135826,0.3432161981862327
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,19576.068405228365,0.844278783904667,0.0,0.009033823272680475,0.001923800254655451,11550,5000,0.2830707556998096,2621695.343479895,9261625.550115626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324088.5573130783,3854487.769078498,2530399.2117654197,0.34351868176497846
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,19575.224705227905,0.8437000004605147,0.0,0.009020084627751307,0.0019259877429042486,11550,5000,0.2832747971336467,2621774.3208284024,9255233.24827048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324128.4448628295,3851162.151809897,2527033.706947067,0.34382567979915896
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,19574.381798132683,0.8429070952236176,0.0,0.009004072899176948,0.0019276872927405085,11550,5000,0.2834783182907525,2621853.3591328696,9248867.338219985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324168.363198419,3847849.5740552945,2523681.2108568754,0.34413205030852134
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,19573.54020013146,0.8415980012214762,0.0,0.008976247450809553,0.0019323853123202324,11550,5000,0.2836369274111259,2619244.1414951775,9234496.246317875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322850.576512716,3841405.7807254796,2518555.2042127633,0.3443662690232338
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,19572.698675424694,0.8415247067671101,0.0,0.008959380580972167,0.001941422598448279,11550,5000,0.28377954597878813,2615675.231705212,9217278.93630758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321048.096820814,3833852.2463897346,2512804.149568921,0.3445745980599069
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,19571.857014598238,0.8416608264546671,0.0,0.008944761124940786,0.0019509640856996322,11550,5000,0.2839220578137336,2612106.6289156284,9200083.46314993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319245.7721796103,3826311.3820386664,2507065.609859056,0.34478264847246004
