,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18815.707217745017,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,18813.293326006686,2.4138917383300753,0.0,0.02179078999383077,0.008149824354861002,11550,5000,0.2143563261846976,1604520.439906756,7485295.481898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810363.8585387656,2678486.4233066062,1868122.5647678408,0.3025454418911584
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,18812.47545168057,0.8178743261175891,0.0,0.008532385262280551,0.0020096999315932723,11550,5000,0.28086306867645766,2519248.628245704,8969668.529641295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272347.7920432847,3741610.183910531,2469262.391867246,0.34005354099007046
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,18811.658368384626,0.817083295942351,0.0,0.008516829443866187,0.002011451352493698,11550,5000,0.2810757567888079,2519323.6587952427,8963148.183171801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272385.6862602236,3738267.2509436426,2465881.564683419,0.34036776956998943
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,18810.841919330902,0.8164490537241086,0.0,0.008502492472376132,0.002013873310399778,11550,5000,0.28128458289081343,2519214.236870203,8956104.920432448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272330.4226617187,3734722.00091592,2462391.578254201,0.3406760723688903
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,18810.026054878028,0.8158644528721564,0.0,0.008489101589275074,0.0020161475894327125,11550,5000,0.28149622013220904,2519289.4342406592,8949638.588601425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272368.401131646,3731404.8460021364,2459036.4448704906,0.34098910561658136
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,18809.210982097677,0.8150727803507837,0.0,0.00847357193841169,0.0020179112816583397,11550,5000,0.2817072711804426,2519364.6938922624,8943200.80321437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272406.4110566983,3728099.264460142,2455692.8534034435,0.3413016448318612
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,18808.397193015702,0.8137890819758778,0.0,0.0084470972916405,0.0020223248255232503,11550,5000,0.2818712036285182,2516856.7865425954,8929102.207473433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271139.791183129,3721787.68683353,2450647.8956504012,0.34154011409087265
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,18807.583489685898,0.8137033298026938,0.0,0.008431005663111129,0.0020311028593100523,11550,5000,0.28201802500018924,2513426.7068107887,8912291.002708433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269407.4276822165,3714410.2625306672,2445002.8348484505,0.341752078516323
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,18806.769669113153,0.8138205727436176,0.0,0.008417039279244618,0.0020404048458098666,11550,5000,0.28216431777457984,2509996.9259209316,8895515.01662999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267675.2151115816,3707043.6122264755,2439368.397114894,0.3419639334510573
