,tag,time,alt,range,V,Vz,LD,pDOH,eff_p,mass,m_fl,m_bat,m_NOx,m_CO,oem,m_py,eff,P_req,P_tot,P_motor,P_power_el,P_cables,P_battery,P_loss_motor,P_loss_power_el,P_loss_cables,P_loss_battery,P_GT_out,P_GT_in,P_GT_loss,eta_GT
0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18827.972606445463,0.0,0.0,0.0,0.0,11550,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208974790458665
1,takeoff,13.916,0,0.0,53.495,0.0,6.154,0.0,0.64,18825.557479334424,2.4151271110399044,0.0,0.021810595490416595,0.008148343861849087,11550,5000,0.214386413978646,1605566.3781032595,7489123.719673684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810892.1101531613,2679728.396826077,1868836.2866729156,0.30260234996710783
2,climbout,3.933,30,0.0,63.222,7.629,10.5,0.0,0.8,18824.73915941949,0.818319914937036,0.0,0.008540782252023683,0.0020083417108832146,11550,5000,0.2808930154694838,2520890.89528062,8974558.840728773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273177.219838697,3743529.7985423165,2470352.5787036195,0.3401007306885753
3,climbout,3.932,60,0.0,63.222,7.63,10.5,0.0,0.8,18823.921630638906,0.8175287805839768,0.0,0.008525217134775762,0.002010092528359859,11550,5000,0.2811056132644534,2520965.986469268,8968038.585902017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273215.1446814483,3740186.5942366184,2466971.4495551703,0.34041487305563556
4,climbout,3.932,90,0.0,63.222,7.63,10.5,0.0,0.8,18823.104736126497,0.816894512408782,0.0,0.008510871871965276,0.0020125139519090655,11550,5000,0.2813143522568301,2520856.504885945,8960995.003143286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273159.8509524975,3736640.922745744,2463481.071793247,0.34072309255152056
5,climbout,3.932,120,0.0,63.222,7.631,10.5,0.0,0.8,18822.288426206273,0.8163099202238361,0.0,0.0084974738053079,0.002014787292060541,11550,5000,0.2815259008717045,2520931.7628998263,8954528.713323085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273197.8600504173,3733323.4818939627,2460125.6218435457,0.3410360410034728
6,climbout,3.931,150,0.0,63.222,7.632,10.5,0.0,0.8,18821.472908059124,0.8155181471475584,0.0,0.008481934923494883,0.0020165503768595164,11550,5000,0.2817368631294591,2521007.083184954,8948090.978164053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273235.9005984615,3730017.6214770023,2456781.7208785405,0.34134849478118257
7,climbout,3.931,180,0.0,63.222,7.619,10.5,0.0,0.8,18820.658674076374,0.8142339827489117,0.0,0.00845543779553782,0.0020209686619562855,11550,5000,0.28190074220193995,2518497.5524206283,8933986.951394755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271968.460818499,3723703.8313428615,2451735.3705243627,0.3415869033708288
8,climbout,3.938,210,0.0,63.222,7.601,10.5,0.0,0.8,18819.844525693654,0.8141483827197861,0.0,0.008439333015009291,0.002029751072227663,11550,5000,0.28204752553043727,2515065.2480244115,8917168.279687664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270234.9737497028,3716323.515388632,2446088.5416389294,0.3417988150089427
9,climbout,3.946,240,0.0,63.222,7.583,10.5,0.0,0.8,18819.030259801406,0.814265892247185,0.0,0.008425355630087873,0.002039057100248572,11550,5000,0.2821937812664822,2511633.242606961,8900384.804139843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268501.6376802835,3708953.995311476,2440452.3576311925,0.3420106151987349
10,climbout,3.957,270,0.0,63.222,7.564,10.5,0.0,0.8,18818.215312499335,0.8149473020727409,0.0,0.008416805136373856,0.002050077587165095,11550,5000,0.2823361591735353,2508016.8943656273,8883087.811731895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266675.1991745592,3701378.8910362776,2434703.6918617184,0.34221711326070897
11,climb,3.966,300,0.0,63.222,7.546,10.5,0.25755956963396087,0.8,18817.574749635936,0.6405628633994745,2.0913850347213248,0.0054649022771832865,0.002378084328675,11550,5000,0.316391186765023,2504585.3656738983,7916103.451813279,342945.20409063564,357085.80184364395,360692.72913499386,379676.5569842041,17147.260204531798,14140.59775300829,3606.9272913499417,18983.82784921022,939144.1599896023,2938557.0566301383,1999412.896640536,0.3195936447348035
12,climb,34.119,544,2821.404,83.34,7.017,16.0,0.25200486635242697,0.73,18812.167394544336,5.407355091600939,17.3839423420464,0.04553117223070686,0.02053507710710285,11550,5000,0.291306540365803,2256878.4416994974,7747434.846006075,302362.75921007735,314830.02833202557,318010.12962830864,334747.50487190386,15118.13796050388,12467.269121948202,3180.101296283089,16737.37524359521,852592.9755683544,2684972.4736184417,1832379.4980500874,0.3175425386835885
13,climb,34.773,788,2876.205,83.34,6.883,16.0,0.24634368937746348,0.73,18806.71422149214,5.4531730521957895,17.12440485615477,0.04543596977455234,0.02109891043558465,11550,5000,0.29187457175498566,2231500.5661621485,7645409.302854185,292246.72106128774,304296.87740658864,307370.5832389784,323547.9823568194,14612.3360530644,12050.1563453009,3073.705832389787,16177.399117840983,849386.1029524576,2653539.25998759,1804153.1570351322,0.320095547769069
14,climb,35.45,1032,2933.149,83.34,6.749,16.0,0.24057229422138104,0.73,18801.212916977325,5.501304514815308,16.854975868033694,0.04535842932845668,0.021683238959627472,11550,5000,0.2924162623833851,2206131.5322938873,7544489.879982949,282155.30254017614,293789.3612454978,296756.9305510079,312375.71636948205,14107.765127008819,11634.058705321704,2967.569305510082,15618.785818474116,846160.3071797051,2622647.4871277334,1776487.1799480284,0.3226359285160361
15,climb,36.156,1276,2992.366,83.34,6.614,16.0,0.23468595957361468,0.73,18795.660684900846,5.552232076480519,16.57584781274192,0.04529969393080125,0.022292356578445784,11550,5000,0.29292675386524464,2180586.8125392403,7444136.746698042,272064.38518572116,283282.366915578,286143.80496523035,301204.00522655825,13603.21925928607,11217.981729856881,2861.438049652306,15060.200261327926,842845.3050529793,2592003.0739079625,1749157.7688549834,0.3251714141612577
16,climb,36.891,1520,3053.996,83.34,6.48,16.0,0.22867996412359953,0.73,18790.05399754579,5.606687355054812,16.288387789283547,0.04527019618874008,0.022926449521104196,11550,5000,0.29340821065436307,2155235.2103285273,7345517.719227733,262019.72917376188,272823.54141374625,275579.33476135985,290083.51027511567,13100.986458688105,10803.812239984343,2755.793347613601,14504.175513755796,839583.8887639805,2561938.192962303,1722354.3041983226,0.3277143418488138
