set_id,climb_h0,climb_h1,cruise_h0,cruise_h1,TOM,Mf,M_NOx,M_batt,eff,M_CO,M_CO2,eff_GT_cl,eff_GT_cr,eff_cl,eff_cr
0.0,0.019020837910483895,0.2119593060641717,0.18383488858344035,0.19005913696193602,18860.759757877953,1041.2253106079002,6.284145169839581,1269.5331244301765,0.28975791316625854,11.09914383429785,3123.6759318237005,0.3548987489276229,0.39716578258101953,0.2860514362271375,0.38068849123953996
1.0,0.1884846114488031,0.022991587158875865,0.10980295978486185,0.2521092453067947,18830.08575227599,1042.5947534761112,6.223893042590666,1237.4897116162904,0.2901972484439341,11.762791778357027,3127.7842604283337,0.35294437425035324,0.3972215025631631,0.28909916809754116,0.3797715489772729
1.0,0.24141168766516904,0.10844559961152694,0.2160486670430264,0.4538486730752789,19924.61112671588,1009.5501868227427,5.852416728515741,2365.066379623573,0.29775921169656094,14.627321838641098,3028.650560468228,0.3514921546378139,0.3896661279421129,0.30052026630518097,0.4131452035787971
1.0,0.036656326518435534,0.2487924428711137,0.2091946535293382,0.45630851237541903,19802.526633944555,1013.0241348753414,5.940229245915801,2239.5055309399922,0.2956323991399037,14.74129985095838,3039.072404626024,0.35625902107196084,0.3894635947577124,0.2911355288941453,0.4124461061051289
1.0,0.010033838214587587,0.02098441695752199,0.11901381961815559,0.2531721598545424,18621.900652815057,1049.0825823646494,6.3413350428747535,1022.8086402957312,0.286898383266861,12.077773197687227,3147.2477470939484,0.3597543216550662,0.39642841152270397,0.27475318219995504,0.380433040186777
1.0,0.15464886662226374,0.2398371033513219,0.09399037671627072,0.3961458011517078,19438.4569060737,1023.7658863030541,6.013641019328978,1864.6858704376214,0.29488234473148306,13.117328533933346,3071.2976589091622,0.3495960299710695,0.3946655389266107,0.2999735303563389,0.3935106135472896
1.0,0.0012443621549950712,0.2459062994607654,0.22345937639559119,0.3889817337505568,19579.365057419458,1019.629818038595,6.016686808104961,2009.7369059643613,0.2939529478569313,14.174871261296818,3058.889454115785,0.3571559453489474,0.39113787640078845,0.28768655609272337,0.4062390300921854
1.0,0.17755200219275832,0.23835650488050997,0.19625555854922302,0.4528349022683386,19946.654976136328,1008.491210820112,5.860412083102881,2388.1697112749653,0.2980512778658413,14.275445530971362,3025.473632460336,0.35028799971731817,0.3905232599348567,0.3028571737291443,0.41096554954421655
1.0,0.24375370484454345,0.21806859489220842,0.24600835928429543,0.4005092506690759,19999.981241993093,1006.8127942458516,5.828767214695201,2443.1757417709227,0.29900720791865854,14.031324118675759,3020.438382737555,0.34768423824778194,0.3910415465106109,0.30760346986065246,0.410631707676043
1.0,0.23429874247341317,0.18330928534142868,0.008200826410585962,0.4973280431242672,19538.999028302438,1021.3199896343081,5.9587259651957245,1967.674940329078,0.29593722842075454,13.905943924178276,3063.959968902924,0.3478324341247054,0.3937599345913676,0.3037211281294211,0.39520053272623457
1.0,0.18505594300701655,0.24877641690901522,0.1993252253501093,0.25535261559626715,19367.719150631194,1025.696769316146,6.08351181820192,1792.0148478760398,0.2949160847480208,11.44881219227327,3077.090307948438,0.34740702294783216,0.3960938391275864,0.3029914215510823,0.38949399614002506
1.0,0.1943468264943323,0.19093304688238938,0.17621185162783187,0.3950367793696572,19664.54835747739,1016.9313338768054,5.943616478502643,2097.6243586249216,0.296335165663994,13.475340285195355,3050.7940016304165,0.35010644285441045,0.392771985800521,0.30094772042710577,0.4021619674684691
1.0,0.24722112093093138,0.21774465891899375,0.09243806881283298,0.4654012695772082,19750.965877749033,1014.5344964217753,5.9000254620579105,2186.4336068442667,0.2975864297443127,13.745226172386168,3043.603489265326,0.346602675565536,0.39301216366130365,0.30739266671641763,0.40100726144295973
1.0,0.010033838214587587,0.03642769234454291,0.0005908449210216063,0.2531721598545424,18335.684589659242,1057.9215416098739,6.3961018942520695,727.756993774954,0.2852196610716754,12.073532832288429,3173.7646248296214,0.3583699903780731,0.39850109396996053,0.27512480897775043,0.3690393684762839
1.0,0.23796170450031906,0.07029420347114941,0.025624475619357864,0.4412625321307496,19276.117980391104,1029.3457263507592,6.036800216629054,1696.762427485553,0.29368741583780206,13.5923510850918,3088.0371790522777,0.35067329921275653,0.39460192572099095,0.29674582745634925,0.39091555218825036
1.0,0.2249386024537156,0.0013605799822793418,0.0012503020801290649,0.399359504647798,18980.508959008563,1038.525118530269,6.13141703836175,1391.9823841076468,0.2913013280928948,13.262182737752571,3115.5753555908072,0.3524703379883926,0.395874678336053,0.29107408854951683,0.38389964953182687
1.0,0.2263377188529254,0.1977431467296279,0.2162129533478427,0.39953597427940274,19853.060659216782,1011.2509337881745,5.8800489312121975,2291.813660956121,0.2978320776277553,13.76266828485754,3033.7528013645233,0.3488613047704563,0.39174818586488697,0.30451827646158747,0.40712838520247335
1.0,0.21854359121477848,0.04219366024181123,0.003623905798910254,0.25244809312931105,18613.238729596287,1049.4287498234369,6.256803695797821,1013.8006189144951,0.2892950693017518,11.795750374101583,3148.2862494703104,0.350129135736473,0.3990943427176248,0.29222857425058524,0.3695957913887377
1.0,0.025153763848386343,0.1281643828053573,0.213344492786058,0.25209922958599035,19022.642173217737,1036.509946033199,6.215028232585743,1436.1307561439564,0.290226148670875,12.27458914254842,3109.529838099597,0.35765520201798856,0.39489006999133863,0.28226582834316943,0.38996845522094487
1.0,0.2282262612207283,0.002825844456469634,0.1744108603184613,0.29842296314638567,19168.303340347913,1032.4114408005476,6.114700412948443,1585.8904405507767,0.29253221324660644,12.460383008465993,3097.2343224016427,0.35293438955819595,0.39491626371868643,0.29175933559498657,0.39112847396606787
4.0,0.24580336426331312,0.21133645187165465,0.4077800505665464,0.24737043558054295,19992.224126825895,1007.3292785700193,5.8317651998520565,2434.901933814482,0.2989479742148062,14.03910145562195,3021.987835710058,0.3477997410431311,0.3911047056119788,0.3073557449668007,0.41055794245161614
4.0,0.24517847650853886,0.20169172454743406,0.41379691148444003,0.00859518393766899,19258.757834109896,1030.2728147868165,6.050612937665118,1678.483680001797,0.2945783455686057,12.761411400124654,3090.8184443604496,0.3455025722267042,0.396740372321188,0.30520346540492505,0.3841861999509662
4.0,0.15694659796988172,0.19510002742961158,0.41377766212588857,0.21221827854961348,19744.994747337267,1014.8959885715662,5.929272935889294,2180.100891914816,0.2963943761799772,13.901232670569303,3044.6879657146987,0.35213072311618926,0.391543839689219,0.29811914830349373,0.40681283892645487
4.0,0.01730215655069447,0.007253933055089059,0.25101568745507713,0.0038897231436074986,18276.470682273874,1060.1948546274493,6.426014475689422,666.2704417763782,0.28474866132201154,11.839668299538467,3180.584563882348,0.3586370665980114,0.39878121436579,0.27405068260777443,0.3678136671720026
4.0,0.14368819727756557,0.07904651246979816,0.385017684593974,0.09212846265840985,19127.8993708287,1033.9997852936335,6.121987187394696,1543.898102437065,0.2918519989822774,13.01724614613946,3101.9993558809006,0.3543220724351934,0.3949423034040169,0.2891957158743436,0.39003672666647915
4.0,0.22323717439305413,0.1581906192570828,0.4304483039746123,0.15068229096275043,19648.776049976816,1018.0134421493196,5.946506444625996,2080.768800074198,0.2963542592769371,13.508726559269235,3054.040326447959,0.3497205025216241,0.39291090733959466,0.30145580406398265,0.40155451720567414
4.0,0.24525045492265293,0.0465433623931149,0.4084865902261571,0.23992294137807701,19743.253418209544,1015.432164497653,5.906200383528454,2177.823365628259,0.29635481074142517,14.40306661568537,3046.296493492959,0.35273330768850314,0.39065928310229353,0.29677275245593465,0.4093307394868471
4.0,0.24491404290077826,0.17250494205606476,0.4084865902261571,0.21363763323018925,19831.847355786515,1012.2723405723975,5.887996392261689,2269.578556481829,0.297760645215815,13.675275887383082,3036.817021717193,0.3487222308333412,0.39193255887707046,0.30457313218906407,0.40659316424585307
4.0,0.23731911562826152,0.06915920860654931,0.28684856530053315,0.24169465935856646,19414.02178443224,1024.8128277501983,6.0295827708845575,1839.202913138281,0.29455885498063017,12.751168177618556,3074.438483250595,0.3512336766393232,0.39400830620839533,0.2968784160654426,0.3967316374873473
4.0,0.2392644613607674,0.1447753887130849,0.43736064154752075,0.10688161925598426,19539.14496582614,1021.5041935860439,5.973330226660057,1967.6367353741916,0.2958039334482261,13.36185139025722,3064.5125807581317,0.34897300931306136,0.3938510852581486,0.3018238748496714,0.397285310304702
4.0,0.029951110745177534,0.20468743701034514,0.25892196369704884,0.1728167985775991,19020.278274109067,1036.4674114752065,6.224319487561168,1433.8093931654662,0.29079193366868317,11.636932252066774,3109.4022344256196,0.35520490915911934,0.39601921550100355,0.28681367943304276,0.38627131900288886
4.0,0.24606885773652518,0.1221937546396397,0.41210174018648404,0.2499510261569442,19890.314251731354,1010.6907724423523,5.856494762732629,2329.628162507912,0.29774474256081696,14.394190170486421,3032.072317327057,0.35066473583373475,0.39053961132107157,0.30170303015227695,0.4110973795469925
4.0,0.05623224614033752,0.21066012619893107,0.3037622556728508,0.026596640740828476,18766.44191606777,1044.7279479763997,6.251539212964202,1171.71277404425,0.28956960914322083,11.969475028495467,3134.183843929199,0.3529153743490246,0.39811484547623477,0.28880459612637766,0.3753351501154982
4.0,0.005482225761039523,0.06263435434711824,0.2604425692134244,0.06772029430398878,18522.760825477315,1052.27139635851,6.363896777461489,920.4811617046778,0.2865328934351892,11.827559892255735,3156.8141890755296,0.3585120509552201,0.3976168870526572,0.27645228823655965,0.3751720179187204
4.0,0.2480409643312166,0.2341528814425757,0.26014947277468986,0.24226993828082916,19572.45148480849,1019.5779133014701,6.006799760686907,2002.8822292979298,0.29674073393888367,11.750584757051175,3058.73373990441,0.3452553740421253,0.39524659174461174,0.30809928594213287,0.3944256746599855
4.0,0.22633908381685652,0.0027593969165937426,0.2523468110248056,0.0012133754500910745,18530.845595587398,1052.4671414698448,6.2916958344585945,928.370055955865,0.2886135821708541,11.6254838605342,3157.4014244095342,0.35072798685242784,0.3993917559323047,0.29043712247753317,0.36798440134708343
4.0,0.2276029297341509,0.004643328722973961,0.4039733613908215,0.0028121842561852047,18941.016159054223,1040.343774399491,6.152882462035498,1350.6709623846318,0.2911383580334542,12.996220612762674,3121.031323198473,0.3521025968721783,0.3964104791110388,0.2914112262601663,0.3822449504563311
4.0,0.2126682141929316,0.2341528814425757,0.4250084543400855,0.21927660927640463,19936.613854947755,1009.0429293862776,5.862079018515075,2377.576628222553,0.2984013390210672,13.873356527438094,3027.128788158833,0.34854483968503863,0.39138415425639694,0.30568961743263395,0.40908878778717683
4.0,0.016122817673667855,0.23706707722438272,0.28749282237824153,0.239352190579181,19317.924846629263,1027.4096374826408,6.107536678941181,1740.5063550207378,0.29259539020331415,12.907466639162699,3082.2289124479225,0.35587630840887785,0.3938073307072809,0.28798260189984165,0.39638240131980473
8.0,0.10272494818156376,0.17227608137252867,0.5004966570221439,0.06862486511622197,19446.89666140453,1024.6912150848111,6.02940989530571,1872.2006162517034,0.29385105095079755,14.05888653925169,3074.0736452544334,0.35441900986532815,0.39265033191445026,0.2916929320154015,0.39909499854099884
8.0,0.004017056040581314,0.2221948232940925,0.5225438733771799,0.11768650017258701,19586.084235068032,1020.5020567661785,6.027474729444389,2015.5842514977312,0.293824153095586,14.59013171476768,3061.5061702985354,0.3577590221716748,0.39045237377291353,0.28661376599703986,0.40693625062482996
8.0,0.24859154056927935,0.016914701620687533,0.5015110304865772,0.030182151726468022,19335.86445570577,1028.6714706690882,6.033708761686793,1757.1845169773435,0.2937850112381405,13.944617968546169,3086.0144120072646,0.3521183292951295,0.3935548358917288,0.2945682599567983,0.3948257722826018
8.0,0.09633333846671314,0.23080219105245528,0.5001491320917382,0.11105055052137533,19644.54438999601,1018.4603264458833,5.97554274632305,2076.089959792391,0.29532179727416713,14.154270178723035,3055.38097933765,0.3535293523076046,0.39173673959929245,0.29485358025455666,0.4040774476579177
8.0,0.2318346928277542,0.020613843163858017,0.50286017334758,0.004595557749722343,19244.940460188718,1031.5210315369302,6.061790396870437,1663.4180592472196,0.2930787879166166,13.904501773585597,3094.5630946107904,0.35247659649205165,0.39404910650665176,0.2932363138976407,0.39205164168676376
8.0,0.24407882487216737,0.22466248954462423,0.5177835782407691,0.08627611620521164,19826.32617874528,1013.1191579592487,5.88919469183833,2263.210472174905,0.29803049050393016,13.94700948728771,3039.357473877746,0.34678570718279744,0.3924358977095821,0.3076907916094907,0.4033720574592177
8.0,0.19302279047693804,0.24862708087419913,0.51169382249462,0.12945810759448836,19902.3707226404,1010.6091729094715,5.879096166210015,2341.766495019475,0.2980437058348724,14.145272830138802,3031.8275187284144,0.3489396409609865,0.3913329170796433,0.30475742507031134,0.4077420259863029
8.0,0.24103439222109777,0.2006185424526563,0.5014226439719852,0.06733379591778427,19681.412309539784,1017.5237550398714,5.928731317890142,2113.8971875272837,0.29700115395269494,13.76980839044777,3052.571265119614,0.34734242466994203,0.3932823270728224,0.30565253540990306,0.3994280405354148
8.0,0.24922973108979551,0.2011293338159513,0.5000621268477441,0.14479040468837773,19933.964075016876,1009.650118961368,5.857738670085538,2374.31960973505,0.29855794522627005,14.099880601829263,3028.9503568841037,0.3477897530598469,0.39130401382935004,0.3069167155155524,0.40835412584822955
8.0,0.12997623128290497,0.018282488784203743,0.5052293520384475,0.004595557749722343,19108.71226774324,1035.7204549611745,6.129362446019666,1522.9903163639087,0.29109154637787094,14.087063301692915,3107.1613648835237,0.3566397014011684,0.39361530831529606,0.2846231309760908,0.3920611229345388
8.0,0.04930527684948921,0.2304787182384935,0.5315123806435262,0.1391296311101804,19755.680672373095,1015.3016422936562,5.964264634745753,2190.3813250036565,0.2953798776405497,14.709571336565569,3045.9049268809686,0.3560972507085073,0.3897443881272184,0.2910778338467838,0.41056724839800773
8.0,0.15893870535395643,0.17898573767258516,0.5001394866427735,0.14721484090778414,19778.124441210894,1014.4341050758965,5.921848963366238,2213.6929741882177,0.2964634859260424,14.34805582840622,3043.302315227689,0.3526895846133499,0.3907718922220572,0.2973980888115066,0.4083541747199228
8.0,0.012777469183728518,0.19216637033467543,0.5006622149890596,0.030076496648295783,19232.156653677906,1031.372404290541,6.1178469545642535,1650.7828633910524,0.29168031195824157,14.032271245600079,3094.117212871623,0.35706278778386086,0.39331533208509795,0.28510562281107665,0.39456749690054405
8.0,0.0018461683581871696,0.03915089473983542,0.5002894544538348,0.060472120722066175,19110.243489750654,1035.6028138803067,6.178086955036318,1524.6391817331532,0.28976572370597437,14.409438560873669,3106.80844164092,0.36122436386160117,0.392002494030988,0.27579335212625017,0.3976066865683139
8.0,0.2377220329917983,0.1357974034648523,0.5104915064749013,0.004849475108164261,19425.265439109786,1025.7341709677016,6.001173552479348,1849.5256032027078,0.29500839603542117,13.780077103506557,3077.202512903105,0.34896115375026443,0.3942446829783645,0.3009274887233348,0.3930739074874839
8.0,0.2326127022667741,0.14162929948592748,0.5314062580884691,0.01805939055263097,19525.9795406495,1022.7130128860845,5.975427200023766,1953.2577109642825,0.29557446882707195,13.998847774102211,3068.1390386582534,0.3493825570645703,0.3933834030413927,0.30103326896068794,0.39666167917709033
8.0,0.05741287453522754,0.24873578171310284,0.5065824841083468,0.22765250813474566,19999.019747696722,1007.7303722284706,5.883470137843485,2441.2966542618233,0.29697086195495703,15.236070285268177,3023.191116685412,0.3559805904501677,0.3878171192351076,0.29319529509218845,0.4185915637950128
8.0,0.2326127022667741,0.22650121852162358,0.5314062580884691,0.1323064321200434,19999.385786626324,1007.8213858182694,5.844806722271731,2441.571697610902,0.29889530071638626,14.318791226817984,3023.464157454808,0.34797325669508367,0.3907083813568739,0.30712393940579313,0.41022738979764156
8.0,0.021234490490380564,0.24477407798144538,0.505154433527533,0.23755069731323603,19966.891039405848,1008.7930924587445,5.903107325446382,2408.104392201487,0.2963241605877888,15.455097056176735,3026.3792773762334,0.35761093878308103,0.38733671303763656,0.28988563342130175,0.41951668693393335
8.0,0.00421689759642516,0.1817307682218053,0.5008342881365128,0.0801487252258749,19356.498975394963,1027.504934169094,6.090171105615553,1778.9861585615554,0.29223739844777535,14.260300363658683,3082.514802507282,0.3581468038112964,0.39199885867029005,0.28404803297801773,0.4002335232099153
8.0,0.0003579632455522064,0.008369309530909485,0.5061540781650551,0.006959490068929437,18930.848266871264,1041.3680383068595,6.231566702414542,1339.478813332667,0.28846444156913087,14.306145848637362,3124.1041149205785,0.3614547712610151,0.39303546971960107,0.2737968801496918,0.39211039159304806
8.0,0.10734873284666371,0.2313099606845735,0.5004966570221439,0.17664905588381505,19867.878431288533,1011.6079939406085,5.9095526172676145,2306.274666709096,0.29672424682458626,14.568652333322355,3034.8239818218253,0.353760091892986,0.38985868416258207,0.29620990966702215,0.4118779045982327
16.0,0.23117396841266002,0.4225601780566803,0.0629136294641386,0.05960763112860787,18709.613011089456,1047.276990783095,6.188952779225598,1112.3349028160815,0.2923738814723891,11.998704381965764,3141.830972349285,0.334660561709668,0.40232384158612844,0.31600155035925637,0.3570692620342447
16.0,0.24842568587690653,0.4955462090793318,0.0015965513032132755,0.24677546991119967,19195.208636287516,1032.1501406714033,6.065246218098414,1613.0570526355123,0.29602741287689943,12.17111084867497,3096.45042201421,0.3318972575717758,0.4004943795779419,0.32347208603372096,0.36949891972539756
16.0,0.016761458090820837,0.2597333295563265,0.18485979739484845,0.1549952200965574,18819.94535979326,1042.4840613269532,6.279802533507029,1227.4600293770377,0.2897936056267096,11.16312866576207,3127.4521839808594,0.3533683897113545,0.39799291476000614,0.28838908978293537,0.3772677556050349
16.0,0.0006830371009036093,0.2656106983039558,0.19181143177063664,0.21399549587082262,18993.225154332547,1037.10629434164,6.2514724649289,1406.1174064717638,0.29069612356150293,11.22529774570329,3111.31888302492,0.3545418532734126,0.39660104510664296,0.28772407722688537,0.384019683787785
16.0,0.020398922039310572,0.2728953079029535,0.021835606110812963,0.00481440039918845,18018.310769114938,1068.1356814769806,6.438862942646509,400.1721933629817,0.2847785762322398,11.728413600928048,3204.407044430942,0.34971695436376815,0.4026259017524132,0.2877862654621391,0.34807546276157864
16.0,0.213295681891823,0.26867865212050124,0.2479398714374031,0.15280684482035958,19263.664590840617,1029.0865137458163,6.111170821842476,1684.576752010348,0.2947415285619167,11.068776027752499,3087.259541237449,0.3446890436018078,0.3975020491280345,0.3064320695868788,0.3835579558249216
16.0,0.20572953347649803,0.4242548384083224,0.24877202084419925,0.17357859859826757,19522.076512750085,1021.3244149698287,6.031292616691159,1950.7506373895749,0.29717012026951534,11.369058748896187,3063.9732449094863,0.3395649233431344,0.39752071324030513,0.31577343794971263,0.3861166595247651
16.0,0.014793948607479929,0.4362304940121786,0.13527211690361082,0.02355487732858208,18535.313988261623,1052.0624402309438,6.293006507815059,933.2431086076067,0.289035470090498,11.930472437582807,3156.1873206928312,0.3462766743796833,0.40138510708845665,0.29725948330810165,0.3598826534820053
16.0,0.2484955337344219,0.4955462090793318,0.21834858487601294,0.2459920514059198,19816.029564272798,1012.4522190242511,5.9441601390960805,2253.580611321689,0.29982114052719233,11.583256266407993,3037.3566570727535,0.3344388034421038,0.3969483338851177,0.32506848993475573,0.3910533863679892
16.0,0.24121937204870006,0.4995419804656851,0.00011870952853546002,0.00987940797191035,18514.737182649573,1054.3427713593946,6.231362563441079,910.3861001217062,0.291608151538407,12.52079031726202,3163.028314078184,0.329283705709059,0.40368353601563817,0.32117963923024057,0.3470123703533922
16.0,0.24214452005824194,0.3410884995205663,0.22911653519197928,0.24599165661610933,19628.50501990795,1017.8546223475594,6.010622324997245,2060.6551751992033,0.29769336111223066,11.23116047706073,3053.563867042678,0.34138137632068066,0.3961885035320879,0.31426673454059445,0.39184393964416225
16.0,0.2359648776425351,0.48203220507049127,0.24658238603758775,0.23518783381183725,19828.96815166668,1012.0068917157379,5.956374449781551,2266.9647524361744,0.2996741828213592,11.386502387112227,3036.0206751472138,0.33604570669461387,0.39651251399832577,0.3230102318425981,0.3927351524492285
16.0,0.24772460266797452,0.49717208534525725,0.06369833463006497,0.09081621261767603,18913.730191086244,1041.139841460996,6.126180344843686,1322.5889466897438,0.29428007238192183,12.22497361407812,3123.419524382988,0.33066940265551265,0.4021208016018699,0.32275506790323,0.360203692557335
16.0,0.02935929002606298,0.40380465234813095,0.23271842680927807,0.21197198873614476,19316.560718441633,1027.2656516386967,6.148167772310481,1739.2861787145266,0.293829618942125,11.325440862817338,3081.79695491609,0.3497121385311957,0.3963470164026935,0.2983597955984833,0.3882181344187743
16.0,0.02935929002606298,0.4023028842055206,0.24238430653576068,0.24339652554857366,19436.61606338441,1023.5864586728335,6.089270035437037,1863.024400194979,0.29452497718252085,12.032105181677492,3070.7593760185005,0.3502092316071268,0.3953958240412782,0.29851524018351716,0.39258048395453016
16.0,0.2294517757236407,0.277533903820959,0.0055427516006879216,0.024566707695602538,18291.630726385185,1060.2211417320236,6.31861555593916,681.4039854425567,0.2887878088541414,11.649305060533976,3180.663425196071,0.3394961741217497,0.40303155606069463,0.3060846259162478,0.3486503615242817
16.0,0.010492390916572756,0.2504965512529714,0.14973907166332423,0.014703609296344317,18323.69748167267,1058.275226963313,6.37985022551157,715.4163423572288,0.2865461281193171,11.476557310893352,3174.8256808899387,0.35209764073621197,0.4008449989166739,0.28643535331197656,0.360105288950516
16.0,0.05247018070699183,0.26433461623702026,0.19813483372249144,0.24501483036377983,19169.794124117827,1031.6901522039786,6.17320723373206,1588.1025195614893,0.29233256071793984,11.57882038118518,3095.0704566119357,0.3528288504317956,0.39594320139582784,0.29221962291940856,0.38802035874007945
16.0,0.24509823532562225,0.4967038425920025,0.2443403263789603,0.2493483776216386,19900.89802591567,1009.8470845397966,5.927123822613892,2341.0558517599566,0.30028645586416175,11.610652618829098,3029.54125361939,0.3349607756652423,0.3963136298797713,0.3250197898455657,0.39410508360152857
16.0,0.23741050161546717,0.46635115789904225,0.21402568316982384,0.24216471649946184,19735.031726829013,1014.8331823403228,5.9696266558811155,2170.2005391022967,0.29904234283069536,11.48090500788673,3044.4995470209683,0.3363401435683957,0.39698866108708636,0.3219214117056184,0.39011596661173614
16.0,0.23982776907269338,0.4803819739847606,0.1612984888174166,0.15722769202938933,19345.089140134212,1027.1287556394223,6.037244437839247,1767.9521712764872,0.296810373733864,11.78968032867583,3081.3862669182668,0.3339021505493802,0.3996901631045554,0.322068434308399,0.3759429834046239
16.0,0.22885464235433997,0.443544916037821,0.10035086563586787,0.14531451174003057,19077.51255327163,1035.412978263552,6.1023483570670916,1492.0980777919601,0.29481585756638495,11.808879486386079,3106.2389347906565,0.33535497554586,0.40067860656523324,0.318031746044562,0.3688403192293158
